# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-07-27 18:58:25 EDT       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04010500 PIGEON RIVER AT MIDDLE FALLS NR GRAND PORTAGE MN
# -----------------------------------------------------------------------------------
#
# Data provided for site 04010500
#            TS   parameter     statistic     Description
#         72552       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	72552_00060_00003	72552_00060_00003_cd
USGS	04010500	2013-12-21	184	A:e
USGS	04010500	2013-12-22	184	A:e
USGS	04010500	2013-12-23	184	A:e
USGS	04010500	2013-12-24	184	A:e
USGS	04010500	2013-12-25	184	A:e
USGS	04010500	2013-12-26	184	A:e
USGS	04010500	2013-12-27	188	A:e
USGS	04010500	2013-12-28	189	A:e
USGS	04010500	2013-12-29	187	A:e
USGS	04010500	2013-12-30	186	A:e
USGS	04010500	2013-12-31	185	A:e
USGS	04010500	2014-01-01	186	A:e
USGS	04010500	2014-01-02	186	A:e
USGS	04010500	2014-01-03	186	A:e
USGS	04010500	2014-01-04	186	A:e
USGS	04010500	2014-01-05	186	A:e
USGS	04010500	2014-01-06	186	A:e
USGS	04010500	2014-01-07	186	A:e
USGS	04010500	2014-01-08	186	A:e
USGS	04010500	2014-01-09	186	A:e
USGS	04010500	2014-01-10	186	A:e
USGS	04010500	2014-01-11	189	A:e
USGS	04010500	2014-01-12	190	A:e
USGS	04010500	2014-01-13	191	A:e
USGS	04010500	2014-01-14	188	A:e
USGS	04010500	2014-01-15	188	A:e
USGS	04010500	2014-01-16	189	A:e
USGS	04010500	2014-01-17	189	A:e
USGS	04010500	2014-01-18	188	A:e
USGS	04010500	2014-01-19	188	A:e
USGS	04010500	2014-01-20	188	A:e
USGS	04010500	2014-01-21	188	A:e
USGS	04010500	2014-01-22	187	A:e
USGS	04010500	2014-01-23	187	A:e
USGS	04010500	2014-01-24	186	A:e
USGS	04010500	2014-01-25	186	A:e
USGS	04010500	2014-01-26	186	A:e
USGS	04010500	2014-01-27	185	A:e
USGS	04010500	2014-01-28	184	A:e
USGS	04010500	2014-01-29	184	A:e
USGS	04010500	2014-01-30	183	A:e
USGS	04010500	2014-01-31	183	A:e
USGS	04010500	2014-02-01	182	A:e
USGS	04010500	2014-02-02	183	A:e
USGS	04010500	2014-02-03	181	A:e
USGS	04010500	2014-02-04	181	A:e
USGS	04010500	2014-02-05	180	A:e
USGS	04010500	2014-02-06	180	A:e
USGS	04010500	2014-02-07	180	A:e
USGS	04010500	2014-02-08	180	A:e
USGS	04010500	2014-02-09	180	A:e
USGS	04010500	2014-02-10	179	A:e
USGS	04010500	2014-02-11	180	A:e
USGS	04010500	2014-02-12	180	A:e
USGS	04010500	2014-02-13	180	A:e
USGS	04010500	2014-02-14	179	A:e
USGS	04010500	2014-02-15	179	A:e
USGS	04010500	2014-02-16	179	A:e
USGS	04010500	2014-02-17	178	A:e
USGS	04010500	2014-02-18	178	A:e
USGS	04010500	2014-02-19	179	A:e
USGS	04010500	2014-02-20	180	A:e
USGS	04010500	2014-02-21	181	A:e
USGS	04010500	2014-02-22	180	A:e
USGS	04010500	2014-02-23	177	A:e
USGS	04010500	2014-02-24	175	A:e
USGS	04010500	2014-02-25	172	A:e
USGS	04010500	2014-02-26	171	A:e
USGS	04010500	2014-02-27	170	A:e
USGS	04010500	2014-02-28	170	A:e
USGS	04010500	2014-03-01	170	A:e
USGS	04010500	2014-03-02	170	A:e
USGS	04010500	2014-03-03	169	A:e
USGS	04010500	2014-03-04	168	A:e
USGS	04010500	2014-03-05	168	A:e
USGS	04010500	2014-03-06	168	A:e
USGS	04010500	2014-03-07	168	A:e
USGS	04010500	2014-03-08	168	A:e
USGS	04010500	2014-03-09	168	A:e
USGS	04010500	2014-03-10	168	A:e
USGS	04010500	2014-03-11	170	A:e
USGS	04010500	2014-03-12	169	A:e
USGS	04010500	2014-03-13	167	A:e
USGS	04010500	2014-03-14	166	A:e
USGS	04010500	2014-03-15	164	A:e
USGS	04010500	2014-03-16	161	A:e
USGS	04010500	2014-03-17	162	A:e
USGS	04010500	2014-03-18	161	A:e
USGS	04010500	2014-03-19	161	A:e
USGS	04010500	2014-03-20	160	A:e
USGS	04010500	2014-03-21	159	A:e
USGS	04010500	2014-03-22	160	A:e
USGS	04010500	2014-03-23	159	A:e
USGS	04010500	2014-03-24	158	A:e
USGS	04010500	2014-03-25	160	A:e
USGS	04010500	2014-03-26	160	A:e
USGS	04010500	2014-03-27	158	A:e
USGS	04010500	2014-03-28	158	A:e
USGS	04010500	2014-03-29	163	A:e
USGS	04010500	2014-03-30	168	A:e
USGS	04010500	2014-03-31	170	A:e
USGS	04010500	2014-04-01	172	A:e
USGS	04010500	2014-04-02	175	A:e
USGS	04010500	2014-04-03	181	A:e
USGS	04010500	2014-04-04	186	A:e
USGS	04010500	2014-04-05	194	A:e
USGS	04010500	2014-04-06	201	A:e
USGS	04010500	2014-04-07	212	A:e
USGS	04010500	2014-04-08	223	A:e
USGS	04010500	2014-04-09	228	A:e
USGS	04010500	2014-04-10	243	A:e
USGS	04010500	2014-04-11	253	A:e
USGS	04010500	2014-04-12	299	A:e
USGS	04010500	2014-04-13	359	A:e
USGS	04010500	2014-04-14	407	A:e
USGS	04010500	2014-04-15	421	A:e
USGS	04010500	2014-04-16	411	A:e
USGS	04010500	2014-04-17	385	A:e
USGS	04010500	2014-04-18	373	A:e
USGS	04010500	2014-04-19	356	A:e
USGS	04010500	2014-04-20	379	A:e
USGS	04010500	2014-04-21	448	A:e
USGS	04010500	2014-04-22	569	A:e
USGS	04010500	2014-04-23	699	A:e
USGS	04010500	2014-04-24	829	A:e
USGS	04010500	2014-04-25	937	A:e
USGS	04010500	2014-04-26	1040	A:e
USGS	04010500	2014-04-27	1200	A:e
USGS	04010500	2014-04-28	1360	A:e
USGS	04010500	2014-04-29	1580	A:e
USGS	04010500	2014-04-30	2510	A
USGS	04010500	2014-05-01	2650	A
USGS	04010500	2014-05-02	2700	A
USGS	04010500	2014-05-03	3120	A
USGS	04010500	2014-05-04	3590	A
USGS	04010500	2014-05-05	3630	A
USGS	04010500	2014-05-06	3320	A
USGS	04010500	2014-05-07	3000	A
USGS	04010500	2014-05-08	3330	A
USGS	04010500	2014-05-09	3880	A
USGS	04010500	2014-05-10	3990	A
USGS	04010500	2014-05-11	3900	A
USGS	04010500	2014-05-12	3600	A
USGS	04010500	2014-05-13	4150	A
USGS	04010500	2014-05-14	3970	A
USGS	04010500	2014-05-15	3380	A
USGS	04010500	2014-05-16	2890	A
USGS	04010500	2014-05-17	2550	A
USGS	04010500	2014-05-18	2350	A
USGS	04010500	2014-05-19	2220	A
USGS	04010500	2014-05-20	2370	A
USGS	04010500	2014-05-21	2650	A
USGS	04010500	2014-05-22	2570	A
USGS	04010500	2014-05-23	2400	A
USGS	04010500	2014-05-24	2210	A
USGS	04010500	2014-05-25	2050	A
USGS	04010500	2014-05-26	1930	A
USGS	04010500	2014-05-27	1820	A
USGS	04010500	2014-05-28	1710	A
USGS	04010500	2014-05-29	1600	A
USGS	04010500	2014-05-30	1500	A
USGS	04010500	2014-05-31	1420	A
USGS	04010500	2014-06-01	1420	A
USGS	04010500	2014-06-02	2200	A
USGS	04010500	2014-06-03	3300	A
USGS	04010500	2014-06-04	2890	A
USGS	04010500	2014-06-05	2430	A
USGS	04010500	2014-06-06	2050	A
USGS	04010500	2014-06-07	1860	A
USGS	04010500	2014-06-08	1840	A
USGS	04010500	2014-06-09	1690	A
USGS	04010500	2014-06-10	1540	A
USGS	04010500	2014-06-11	1410	A
USGS	04010500	2014-06-12	1340	A
USGS	04010500	2014-06-13	1350	A
USGS	04010500	2014-06-14	1340	A
USGS	04010500	2014-06-15	1320	A
USGS	04010500	2014-06-16	1480	A
USGS	04010500	2014-06-17	1460	A
USGS	04010500	2014-06-18	1330	A
USGS	04010500	2014-06-19	1210	A
USGS	04010500	2014-06-20	1230	A
USGS	04010500	2014-06-21	1420	A
USGS	04010500	2014-06-22	1410	A
USGS	04010500	2014-06-23	1360	A
USGS	04010500	2014-06-24	1620	A
USGS	04010500	2014-06-25	1910	A
USGS	04010500	2014-06-26	1560	A
USGS	04010500	2014-06-27	1360	A
USGS	04010500	2014-06-28	1290	A
USGS	04010500	2014-06-29	1250	A
USGS	04010500	2014-06-30	1220	A
USGS	04010500	2014-07-01	1150	A
USGS	04010500	2014-07-02	1080	A
USGS	04010500	2014-07-03	1010	A
USGS	04010500	2014-07-04	936	A
USGS	04010500	2014-07-05	1130	A
USGS	04010500	2014-07-06	1980	A
USGS	04010500	2014-07-07	2170	A
USGS	04010500	2014-07-08	1970	A
USGS	04010500	2014-07-09	1730	A
USGS	04010500	2014-07-10	1460	A
USGS	04010500	2014-07-11	1290	A
USGS	04010500	2014-07-12	1220	A
USGS	04010500	2014-07-13	1150	A
USGS	04010500	2014-07-14	1090	A
USGS	04010500	2014-07-15	1080	A
USGS	04010500	2014-07-16	1050	A
USGS	04010500	2014-07-17	973	A
USGS	04010500	2014-07-18	909	A
USGS	04010500	2014-07-19	853	A
USGS	04010500	2014-07-20	810	A
USGS	04010500	2014-07-21	773	A
USGS	04010500	2014-07-22	969	A
USGS	04010500	2014-07-23	1010	A
USGS	04010500	2014-07-24	904	A
USGS	04010500	2014-07-25	826	A
USGS	04010500	2014-07-26	768	A
USGS	04010500	2014-07-27	821	A
USGS	04010500	2014-07-28	868	A
USGS	04010500	2014-07-29	837	A
USGS	04010500	2014-07-30	807	A
USGS	04010500	2014-07-31	742	A
USGS	04010500	2014-08-01	676	A
USGS	04010500	2014-08-02	626	A
USGS	04010500	2014-08-03	588	A
USGS	04010500	2014-08-04	555	A
USGS	04010500	2014-08-05	527	A
USGS	04010500	2014-08-06	511	A
USGS	04010500	2014-08-07	494	A
USGS	04010500	2014-08-08	476	A
USGS	04010500	2014-08-09	454	A
USGS	04010500	2014-08-10	433	A
USGS	04010500	2014-08-11	431	A
USGS	04010500	2014-08-12	437	A
USGS	04010500	2014-08-13	432	A
USGS	04010500	2014-08-14	415	A
USGS	04010500	2014-08-15	396	A
USGS	04010500	2014-08-16	404	A:e
USGS	04010500	2014-08-17	400	A:e
USGS	04010500	2014-08-18	393	A:e
USGS	04010500	2014-08-19	416	A:e
USGS	04010500	2014-08-20	438	A:e
USGS	04010500	2014-08-21	437	A:e
USGS	04010500	2014-08-22	433	A:e
USGS	04010500	2014-08-23	428	A:e
USGS	04010500	2014-08-24	421	A
USGS	04010500	2014-08-25	467	A:e
USGS	04010500	2014-08-26	421	A:e
USGS	04010500	2014-08-27	397	A:e
USGS	04010500	2014-08-28	376	A:e
USGS	04010500	2014-08-29	363	A:e
USGS	04010500	2014-08-30	387	A:e
USGS	04010500	2014-08-31	380	A:e
USGS	04010500	2014-09-01	420	A:e
USGS	04010500	2014-09-02	454	A:e
USGS	04010500	2014-09-03	439	A:e
USGS	04010500	2014-09-04	420	A:e
USGS	04010500	2014-09-05	404	A:e
USGS	04010500	2014-09-06	390	A:e
USGS	04010500	2014-09-07	368	A:e
USGS	04010500	2014-09-08	352	A:e
USGS	04010500	2014-09-09	337	A:e
USGS	04010500	2014-09-10	368	A
USGS	04010500	2014-09-11	387	A
USGS	04010500	2014-09-12	362	A
USGS	04010500	2014-09-13	341	A
USGS	04010500	2014-09-14	326	A
USGS	04010500	2014-09-15	312	A
USGS	04010500	2014-09-16	301	A
USGS	04010500	2014-09-17	293	A
USGS	04010500	2014-09-18	280	A
USGS	04010500	2014-09-19	279	A
USGS	04010500	2014-09-20	297	A
USGS	04010500	2014-09-21	291	A
USGS	04010500	2014-09-22	282	A
USGS	04010500	2014-09-23	272	A
USGS	04010500	2014-09-24	260	A
USGS	04010500	2014-09-25	251	A
USGS	04010500	2014-09-26	244	A
USGS	04010500	2014-09-27	242	A
USGS	04010500	2014-09-28	240	A
USGS	04010500	2014-09-29	249	A
USGS	04010500	2014-09-30	253	A
USGS	04010500	2014-10-01	248	A
USGS	04010500	2014-10-02	264	A
USGS	04010500	2014-10-03	333	A
USGS	04010500	2014-10-04	342	A
USGS	04010500	2014-10-05	334	A
USGS	04010500	2014-10-06	324	A
USGS	04010500	2014-10-07	308	A
USGS	04010500	2014-10-08	286	A
USGS	04010500	2014-10-09	275	A
USGS	04010500	2014-10-10	281	A
USGS	04010500	2014-10-11	260	A
USGS	04010500	2014-10-12	250	A
USGS	04010500	2014-10-13	240	A
USGS	04010500	2014-10-14	239	A
USGS	04010500	2014-10-15	229	A
USGS	04010500	2014-10-16	221	A
USGS	04010500	2014-10-17	220	A
USGS	04010500	2014-10-18	216	A
USGS	04010500	2014-10-19	215	A
USGS	04010500	2014-10-20	214	A
USGS	04010500	2014-10-21	212	A
USGS	04010500	2014-10-22	205	A
USGS	04010500	2014-10-23	202	A
USGS	04010500	2014-10-24	203	A
USGS	04010500	2014-10-25	201	A
USGS	04010500	2014-10-26	194	A
USGS	04010500	2014-10-27	200	A
USGS	04010500	2014-10-28	199	A
USGS	04010500	2014-10-29	196	A
USGS	04010500	2014-10-30	197	A
USGS	04010500	2014-10-31	198	A
USGS	04010500	2014-11-01	196	A
USGS	04010500	2014-11-02	195	A
USGS	04010500	2014-11-03	191	A
USGS	04010500	2014-11-04	190	A
USGS	04010500	2014-11-05	192	A
USGS	04010500	2014-11-06	191	A
USGS	04010500	2014-11-07	195	A
USGS	04010500	2014-11-08	200	A
USGS	04010500	2014-11-09	198	A
USGS	04010500	2014-11-10	206	A
USGS	04010500	2014-11-11	205	A
USGS	04010500	2014-11-12	197	A
USGS	04010500	2014-11-13	201	A
USGS	04010500	2014-11-14	189	A
USGS	04010500	2014-11-15	200	A
USGS	04010500	2014-11-16	210	A
USGS	04010500	2014-11-17	193	A
USGS	04010500	2014-11-18	199	A:e
USGS	04010500	2014-11-19	201	A:e
USGS	04010500	2014-11-20	204	A:e
USGS	04010500	2014-11-21	206	A:e
USGS	04010500	2014-11-22	206	A:e
USGS	04010500	2014-11-23	204	A:e
USGS	04010500	2014-11-24	197	A
USGS	04010500	2014-11-25	182	A
USGS	04010500	2014-11-26	174	A
USGS	04010500	2014-11-27	166	A
USGS	04010500	2014-11-28	161	A:e
USGS	04010500	2014-11-29	155	A:e
USGS	04010500	2014-11-30	151	A:e
USGS	04010500	2014-12-01	148	A:e
USGS	04010500	2014-12-02	146	A:e
USGS	04010500	2014-12-03	143	A:e
USGS	04010500	2014-12-04	141	A:e
USGS	04010500	2014-12-05	139	A:e
USGS	04010500	2014-12-06	137	A:e
USGS	04010500	2014-12-07	142	A:e
USGS	04010500	2014-12-08	145	A:e
USGS	04010500	2014-12-09	144	A:e
USGS	04010500	2014-12-10	143	A:e
USGS	04010500	2014-12-11	142	A:e
USGS	04010500	2014-12-12	146	A:e
USGS	04010500	2014-12-13	149	A:e
USGS	04010500	2014-12-14	155	A:e
USGS	04010500	2014-12-15	158	A:e
USGS	04010500	2014-12-16	158	A:e
USGS	04010500	2014-12-17	158	A:e
USGS	04010500	2014-12-18	157	A:e
USGS	04010500	2014-12-19	155	A:e
USGS	04010500	2014-12-20	159	A:e
USGS	04010500	2014-12-21	165	A:e
USGS	04010500	2014-12-22	169	A:e
USGS	04010500	2014-12-23	170	A:e
USGS	04010500	2014-12-24	171	A:e
USGS	04010500	2014-12-25	172	A:e
USGS	04010500	2014-12-26	174	A:e
USGS	04010500	2014-12-27	173	A:e
USGS	04010500	2014-12-28	170	A:e
USGS	04010500	2014-12-29	166	A:e
USGS	04010500	2014-12-30	163	A:e
USGS	04010500	2014-12-31	159	A:e
USGS	04010500	2015-01-01	155	A:e
USGS	04010500	2015-01-02	152	A:e
USGS	04010500	2015-01-03	152	A:e
USGS	04010500	2015-01-04	151	A:e
USGS	04010500	2015-01-05	148	A:e
USGS	04010500	2015-01-06	146	A:e
USGS	04010500	2015-01-07	144	A:e
USGS	04010500	2015-01-08	141	A:e
USGS	04010500	2015-01-09	138	A:e
USGS	04010500	2015-01-10	136	A:e
USGS	04010500	2015-01-11	134	A:e
USGS	04010500	2015-01-12	134	A:e
USGS	04010500	2015-01-13	134	A:e
USGS	04010500	2015-01-14	134	A:e
USGS	04010500	2015-01-15	133	A:e
USGS	04010500	2015-01-16	133	A:e
USGS	04010500	2015-01-17	132	A:e
USGS	04010500	2015-01-18	132	A:e
USGS	04010500	2015-01-19	132	A:e
USGS	04010500	2015-01-20	131	A:e
USGS	04010500	2015-01-21	131	A:e
USGS	04010500	2015-01-22	130	A:e
USGS	04010500	2015-01-23	130	A:e
USGS	04010500	2015-01-24	129	A:e
USGS	04010500	2015-01-25	130	A:e
USGS	04010500	2015-01-26	129	A:e
USGS	04010500	2015-01-27	129	A:e
USGS	04010500	2015-01-28	128	A:e
USGS	04010500	2015-01-29	128	A:e
USGS	04010500	2015-01-30	127	A:e
USGS	04010500	2015-01-31	127	A:e
USGS	04010500	2015-02-01	127	A:e
USGS	04010500	2015-02-02	126	A:e
USGS	04010500	2015-02-03	125	A:e
USGS	04010500	2015-02-04	125	A:e
USGS	04010500	2015-02-05	124	A:e
USGS	04010500	2015-02-06	122	A:e
USGS	04010500	2015-02-07	121	A:e
USGS	04010500	2015-02-08	121	A:e
USGS	04010500	2015-02-09	120	A:e
USGS	04010500	2015-02-10	120	A:e
USGS	04010500	2015-02-11	119	A:e
USGS	04010500	2015-02-12	118	A:e
USGS	04010500	2015-02-13	118	A:e
USGS	04010500	2015-02-14	118	A:e
USGS	04010500	2015-02-15	117	A:e
USGS	04010500	2015-02-16	117	A:e
USGS	04010500	2015-02-17	116	A:e
USGS	04010500	2015-02-18	116	A:e
USGS	04010500	2015-02-19	115	A:e
USGS	04010500	2015-02-20	115	A:e
USGS	04010500	2015-02-21	114	A:e
USGS	04010500	2015-02-22	113	A:e
USGS	04010500	2015-02-23	113	A:e
USGS	04010500	2015-02-24	112	A:e
USGS	04010500	2015-02-25	111	A:e
USGS	04010500	2015-02-26	111	A:e
USGS	04010500	2015-02-27	110	A:e
USGS	04010500	2015-02-28	110	A:e
USGS	04010500	2015-03-01	109	A:e
USGS	04010500	2015-03-02	109	A:e
USGS	04010500	2015-03-03	108	A:e
USGS	04010500	2015-03-04	108	A:e
USGS	04010500	2015-03-05	108	A:e
USGS	04010500	2015-03-06	108	A:e
USGS	04010500	2015-03-07	108	A:e
USGS	04010500	2015-03-08	108	A:e
USGS	04010500	2015-03-09	108	A:e
USGS	04010500	2015-03-10	110	A:e
USGS	04010500	2015-03-11	113	A:e
USGS	04010500	2015-03-12	119	A:e
USGS	04010500	2015-03-13	135	A:e
USGS	04010500	2015-03-14	148	A:e
USGS	04010500	2015-03-15	182	A:e
USGS	04010500	2015-03-16	228	A:e
USGS	04010500	2015-03-17	237	A:e
USGS	04010500	2015-03-18	229	A:e
USGS	04010500	2015-03-19	223	A:e
USGS	04010500	2015-03-20	216	A:e
USGS	04010500	2015-03-21	206	A:e
USGS	04010500	2015-03-22	193	A:e
USGS	04010500	2015-03-23	184	A:e
USGS	04010500	2015-03-24	182	A:e
USGS	04010500	2015-03-25	193	A:e
USGS	04010500	2015-03-26	192	A:e
USGS	04010500	2015-03-27	184	A:e
USGS	04010500	2015-03-28	182	A:e
USGS	04010500	2015-03-29	192	A:e
USGS	04010500	2015-03-30	208	A:e
USGS	04010500	2015-03-31	223	A:e
USGS	04010500	2015-04-01	243	A:e
USGS	04010500	2015-04-02	282	A:e
USGS	04010500	2015-04-03	305	A:e
USGS	04010500	2015-04-04	297	A:e
USGS	04010500	2015-04-05	282	A:e
USGS	04010500	2015-04-06	265	A:e
USGS	04010500	2015-04-07	252	A:e
USGS	04010500	2015-04-08	241	A:e
USGS	04010500	2015-04-09	232	A:e
USGS	04010500	2015-04-10	248	A:e
USGS	04010500	2015-04-11	319	A:e
USGS	04010500	2015-04-12	542	A:e
USGS	04010500	2015-04-13	1390	A:e
USGS	04010500	2015-04-14	1630	A:e
USGS	04010500	2015-04-15	1460	A:e
USGS	04010500	2015-04-16	1270	A
USGS	04010500	2015-04-17	1070	A
USGS	04010500	2015-04-18	1060	A
USGS	04010500	2015-04-19	1100	A
USGS	04010500	2015-04-20	1730	A
USGS	04010500	2015-04-21	1950	A
USGS	04010500	2015-04-22	1560	A
USGS	04010500	2015-04-23	1260	A
USGS	04010500	2015-04-24	1100	A
USGS	04010500	2015-04-25	971	A
USGS	04010500	2015-04-26	875	A
USGS	04010500	2015-04-27	814	A
USGS	04010500	2015-04-28	779	A
USGS	04010500	2015-04-29	758	A
USGS	04010500	2015-04-30	725	A
USGS	04010500	2015-05-01	700	A
USGS	04010500	2015-05-02	676	A
USGS	04010500	2015-05-03	675	A
USGS	04010500	2015-05-04	669	A
USGS	04010500	2015-05-05	662	A
USGS	04010500	2015-05-06	614	A
USGS	04010500	2015-05-07	585	A
USGS	04010500	2015-05-08	1290	A
USGS	04010500	2015-05-09	1100	A
USGS	04010500	2015-05-10	873	A
USGS	04010500	2015-05-11	1380	A
USGS	04010500	2015-05-12	1840	A
USGS	04010500	2015-05-13	1580	A
USGS	04010500	2015-05-14	1310	A
USGS	04010500	2015-05-15	1220	A
USGS	04010500	2015-05-16	1180	A
USGS	04010500	2015-05-17	1140	A
USGS	04010500	2015-05-18	1910	A
USGS	04010500	2015-05-19	2200	A
USGS	04010500	2015-05-20	1930	A
USGS	04010500	2015-05-21	1570	A
USGS	04010500	2015-05-22	1330	A
USGS	04010500	2015-05-23	1180	A
USGS	04010500	2015-05-24	1070	A
USGS	04010500	2015-05-25	1110	A
USGS	04010500	2015-05-26	1750	A
USGS	04010500	2015-05-27	1610	A
USGS	04010500	2015-05-28	1330	A
USGS	04010500	2015-05-29	1140	A
USGS	04010500	2015-05-30	1060	A
USGS	04010500	2015-05-31	986	A
USGS	04010500	2015-06-01	895	A
USGS	04010500	2015-06-02	827	A
USGS	04010500	2015-06-03	780	A
USGS	04010500	2015-06-04	865	A
USGS	04010500	2015-06-05	930	A
USGS	04010500	2015-06-06	886	A
USGS	04010500	2015-06-07	1000	A
USGS	04010500	2015-06-08	1140	A
USGS	04010500	2015-06-09	1170	A
USGS	04010500	2015-06-10	1060	A
USGS	04010500	2015-06-11	934	A
USGS	04010500	2015-06-12	836	A
USGS	04010500	2015-06-13	758	A
USGS	04010500	2015-06-14	697	A
USGS	04010500	2015-06-15	650	A
USGS	04010500	2015-06-16	615	A
USGS	04010500	2015-06-17	577	A
USGS	04010500	2015-06-18	528	A
USGS	04010500	2015-06-19	495	A
USGS	04010500	2015-06-20	481	A
USGS	04010500	2015-06-21	490	A
USGS	04010500	2015-06-22	522	A
USGS	04010500	2015-06-23	861	A
USGS	04010500	2015-06-24	834	A
USGS	04010500	2015-06-25	763	A
USGS	04010500	2015-06-26	731	A
USGS	04010500	2015-06-27	688	A
USGS	04010500	2015-06-28	623	A
USGS	04010500	2015-06-29	589	A
USGS	04010500	2015-06-30	602	A
USGS	04010500	2015-07-01	570	A
USGS	04010500	2015-07-02	526	A
USGS	04010500	2015-07-03	521	A
USGS	04010500	2015-07-04	507	A
USGS	04010500	2015-07-05	475	A
USGS	04010500	2015-07-06	463	A
USGS	04010500	2015-07-07	459	A
USGS	04010500	2015-07-08	433	A
USGS	04010500	2015-07-09	404	A
USGS	04010500	2015-07-10	386	A
USGS	04010500	2015-07-11	354	A
USGS	04010500	2015-07-12	336	A
USGS	04010500	2015-07-13	340	A
USGS	04010500	2015-07-14	1020	A
USGS	04010500	2015-07-15	1360	A
USGS	04010500	2015-07-16	1030	A
USGS	04010500	2015-07-17	773	A
USGS	04010500	2015-07-18	636	A
USGS	04010500	2015-07-19	549	A
USGS	04010500	2015-07-20	492	A
USGS	04010500	2015-07-21	455	A
USGS	04010500	2015-07-22	409	A
USGS	04010500	2015-07-23	374	A
USGS	04010500	2015-07-24	346	A
USGS	04010500	2015-07-25	327	A
USGS	04010500	2015-07-26	311	A
USGS	04010500	2015-07-27	298	A
USGS	04010500	2015-07-28	285	A
USGS	04010500	2015-07-29	279	A
USGS	04010500	2015-07-30	267	A
USGS	04010500	2015-07-31	268	A
USGS	04010500	2015-08-01	263	A
USGS	04010500	2015-08-02	255	A
USGS	04010500	2015-08-03	245	A
USGS	04010500	2015-08-04	238	A
USGS	04010500	2015-08-05	232	A
USGS	04010500	2015-08-06	223	A
USGS	04010500	2015-08-07	216	A
USGS	04010500	2015-08-08	210	A
USGS	04010500	2015-08-09	202	A
USGS	04010500	2015-08-10	199	A
USGS	04010500	2015-08-11	195	A
USGS	04010500	2015-08-12	191	A
USGS	04010500	2015-08-13	186	A
USGS	04010500	2015-08-14	183	A
USGS	04010500	2015-08-15	176	A
USGS	04010500	2015-08-16	170	A
USGS	04010500	2015-08-17	163	A
USGS	04010500	2015-08-18	160	A
USGS	04010500	2015-08-19	211	A
USGS	04010500	2015-08-20	232	A
USGS	04010500	2015-08-21	241	A
USGS	04010500	2015-08-22	231	A
USGS	04010500	2015-08-23	219	A
USGS	04010500	2015-08-24	208	A
USGS	04010500	2015-08-25	201	A
USGS	04010500	2015-08-26	198	A
USGS	04010500	2015-08-27	189	A
USGS	04010500	2015-08-28	179	A
USGS	04010500	2015-08-29	212	A
USGS	04010500	2015-08-30	253	A
USGS	04010500	2015-08-31	258	A
USGS	04010500	2015-09-01	254	A
USGS	04010500	2015-09-02	241	A
USGS	04010500	2015-09-03	227	A
USGS	04010500	2015-09-04	212	A
USGS	04010500	2015-09-05	197	A
USGS	04010500	2015-09-06	231	A
USGS	04010500	2015-09-07	262	A
USGS	04010500	2015-09-08	253	A
USGS	04010500	2015-09-09	236	A
USGS	04010500	2015-09-10	220	A
USGS	04010500	2015-09-11	209	A
USGS	04010500	2015-09-12	198	A
USGS	04010500	2015-09-13	187	A
USGS	04010500	2015-09-14	177	A
USGS	04010500	2015-09-15	170	A
USGS	04010500	2015-09-16	161	A
USGS	04010500	2015-09-17	168	A
USGS	04010500	2015-09-18	177	A
USGS	04010500	2015-09-19	173	A
USGS	04010500	2015-09-20	166	A
USGS	04010500	2015-09-21	157	A
USGS	04010500	2015-09-22	150	A
USGS	04010500	2015-09-23	142	A
USGS	04010500	2015-09-24	148	A
USGS	04010500	2015-09-25	147	A
USGS	04010500	2015-09-26	143	A
USGS	04010500	2015-09-27	140	A
USGS	04010500	2015-09-28	139	A
USGS	04010500	2015-09-29	134	A
USGS	04010500	2015-09-30	129	A
USGS	04010500	2015-10-01	124	A
USGS	04010500	2015-10-02	118	A
USGS	04010500	2015-10-03	112	A
USGS	04010500	2015-10-04	107	A
USGS	04010500	2015-10-05	104	A
USGS	04010500	2015-10-06	103	A
USGS	04010500	2015-10-07	102	A
USGS	04010500	2015-10-08	110	A
USGS	04010500	2015-10-09	114	A
USGS	04010500	2015-10-10	114	A
USGS	04010500	2015-10-11	113	A
USGS	04010500	2015-10-12	109	A
USGS	04010500	2015-10-13	106	A
USGS	04010500	2015-10-14	104	A
USGS	04010500	2015-10-15	104	A
USGS	04010500	2015-10-16	99.4	A
USGS	04010500	2015-10-17	95.3	A
USGS	04010500	2015-10-18	95.1	A
USGS	04010500	2015-10-19	91.8	A
USGS	04010500	2015-10-20	87.1	A
USGS	04010500	2015-10-21	86.3	A
