# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-07-27 18:58:27 EDT       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04024000 ST. LOUIS RIVER AT SCANLON, MN
# -----------------------------------------------------------------------------------
#
# Data provided for site 04024000
#            TS   parameter     statistic     Description
#         72615       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	72615_00060_00003	72615_00060_00003_cd
USGS	04024000	2013-12-19	979	A:e
USGS	04024000	2013-12-20	936	A:e
USGS	04024000	2013-12-21	1020	A:e
USGS	04024000	2013-12-22	965	A:e
USGS	04024000	2013-12-23	1010	A:e
USGS	04024000	2013-12-24	984	A:e
USGS	04024000	2013-12-25	979	A:e
USGS	04024000	2013-12-26	972	A:e
USGS	04024000	2013-12-27	979	A:e
USGS	04024000	2013-12-28	993	A:e
USGS	04024000	2013-12-29	1010	A:e
USGS	04024000	2013-12-30	1020	A:e
USGS	04024000	2013-12-31	979	A:e
USGS	04024000	2014-01-01	949	A:e
USGS	04024000	2014-01-02	986	A:e
USGS	04024000	2014-01-03	991	A:e
USGS	04024000	2014-01-04	916	A:e
USGS	04024000	2014-01-05	920	A:e
USGS	04024000	2014-01-06	920	A:e
USGS	04024000	2014-01-07	916	A:e
USGS	04024000	2014-01-08	896	A:e
USGS	04024000	2014-01-09	795	A:e
USGS	04024000	2014-01-10	793	A:e
USGS	04024000	2014-01-11	838	A:e
USGS	04024000	2014-01-12	838	A:e
USGS	04024000	2014-01-13	836	A:e
USGS	04024000	2014-01-14	848	A:e
USGS	04024000	2014-01-15	850	A:e
USGS	04024000	2014-01-16	846	A:e
USGS	04024000	2014-01-17	850	A:e
USGS	04024000	2014-01-18	844	A:e
USGS	04024000	2014-01-19	822	A:e
USGS	04024000	2014-01-20	809	A:e
USGS	04024000	2014-01-21	879	A:e
USGS	04024000	2014-01-22	861	A:e
USGS	04024000	2014-01-23	840	A:e
USGS	04024000	2014-01-24	865	A:e
USGS	04024000	2014-01-25	875	A:e
USGS	04024000	2014-01-26	846	A:e
USGS	04024000	2014-01-27	842	A:e
USGS	04024000	2014-01-28	846	A:e
USGS	04024000	2014-01-29	875	A:e
USGS	04024000	2014-01-30	823	A:e
USGS	04024000	2014-01-31	847	A:e
USGS	04024000	2014-02-01	876	A:e
USGS	04024000	2014-02-02	855	A:e
USGS	04024000	2014-02-03	818	A:e
USGS	04024000	2014-02-04	857	A:e
USGS	04024000	2014-02-05	860	A:e
USGS	04024000	2014-02-06	863	A:e
USGS	04024000	2014-02-07	857	A:e
USGS	04024000	2014-02-08	849	A:e
USGS	04024000	2014-02-09	852	A:e
USGS	04024000	2014-02-10	904	A:e
USGS	04024000	2014-02-11	831	A:e
USGS	04024000	2014-02-12	803	A:e
USGS	04024000	2014-02-13	874	A:e
USGS	04024000	2014-02-14	884	A:e
USGS	04024000	2014-02-15	841	A:e
USGS	04024000	2014-02-16	876	A:e
USGS	04024000	2014-02-17	986	A:e
USGS	04024000	2014-02-18	901	A:e
USGS	04024000	2014-02-19	893	A:e
USGS	04024000	2014-02-20	950	A:e
USGS	04024000	2014-02-21	941	A:e
USGS	04024000	2014-02-22	839	A:e
USGS	04024000	2014-02-23	816	A:e
USGS	04024000	2014-02-24	871	A:e
USGS	04024000	2014-02-25	950	A:e
USGS	04024000	2014-02-26	896	A:e
USGS	04024000	2014-02-27	887	A:e
USGS	04024000	2014-02-28	896	A:e
USGS	04024000	2014-03-01	947	A:e
USGS	04024000	2014-03-02	953	A:e
USGS	04024000	2014-03-03	947	A:e
USGS	04024000	2014-03-04	924	A:e
USGS	04024000	2014-03-05	965	A:e
USGS	04024000	2014-03-06	1050	A:e
USGS	04024000	2014-03-07	962	A:e
USGS	04024000	2014-03-08	1000	A:e
USGS	04024000	2014-03-09	990	A:e
USGS	04024000	2014-03-10	927	A:e
USGS	04024000	2014-03-11	1230	A:e
USGS	04024000	2014-03-12	1010	A:e
USGS	04024000	2014-03-13	1030	A:e
USGS	04024000	2014-03-14	1070	A:e
USGS	04024000	2014-03-15	1090	A:e
USGS	04024000	2014-03-16	1110	A:e
USGS	04024000	2014-03-17	1090	A:e
USGS	04024000	2014-03-18	1080	A:e
USGS	04024000	2014-03-19	1070	A:e
USGS	04024000	2014-03-20	1050	A:e
USGS	04024000	2014-03-21	1080	A:e
USGS	04024000	2014-03-22	1140	A:e
USGS	04024000	2014-03-23	1050	A:e
USGS	04024000	2014-03-24	1090	A:e
USGS	04024000	2014-03-25	1130	A:e
USGS	04024000	2014-03-26	1090	A:e
USGS	04024000	2014-03-27	1050	A:e
USGS	04024000	2014-03-28	1220	A:e
USGS	04024000	2014-03-29	1130	A:e
USGS	04024000	2014-03-30	1050	A:e
USGS	04024000	2014-03-31	1130	A:e
USGS	04024000	2014-04-01	1170	A:e
USGS	04024000	2014-04-02	1010	A:e
USGS	04024000	2014-04-03	1070	A
USGS	04024000	2014-04-04	1030	A
USGS	04024000	2014-04-05	944	A
USGS	04024000	2014-04-06	945	A
USGS	04024000	2014-04-07	1090	A
USGS	04024000	2014-04-08	1270	A
USGS	04024000	2014-04-09	1640	A
USGS	04024000	2014-04-10	2960	A
USGS	04024000	2014-04-11	7210	A
USGS	04024000	2014-04-12	10800	A
USGS	04024000	2014-04-13	12100	A
USGS	04024000	2014-04-14	12200	A
USGS	04024000	2014-04-15	11600	A
USGS	04024000	2014-04-16	10800	A
USGS	04024000	2014-04-17	9220	A
USGS	04024000	2014-04-18	7640	A
USGS	04024000	2014-04-19	7520	A
USGS	04024000	2014-04-20	8500	A
USGS	04024000	2014-04-21	11000	A
USGS	04024000	2014-04-22	12200	A
USGS	04024000	2014-04-23	11500	A
USGS	04024000	2014-04-24	11500	A
USGS	04024000	2014-04-25	12400	A
USGS	04024000	2014-04-26	13200	A
USGS	04024000	2014-04-27	13100	A
USGS	04024000	2014-04-28	12200	A
USGS	04024000	2014-04-29	11800	A
USGS	04024000	2014-04-30	11600	A
USGS	04024000	2014-05-01	12500	A
USGS	04024000	2014-05-02	12900	A
USGS	04024000	2014-05-03	11900	A
USGS	04024000	2014-05-04	10800	A
USGS	04024000	2014-05-05	9870	A
USGS	04024000	2014-05-06	8850	A
USGS	04024000	2014-05-07	8230	A
USGS	04024000	2014-05-08	9160	A
USGS	04024000	2014-05-09	13500	A
USGS	04024000	2014-05-10	15700	A
USGS	04024000	2014-05-11	15300	A
USGS	04024000	2014-05-12	14900	A
USGS	04024000	2014-05-13	17300	A
USGS	04024000	2014-05-14	18600	A
USGS	04024000	2014-05-15	17900	A
USGS	04024000	2014-05-16	16400	A
USGS	04024000	2014-05-17	15000	A
USGS	04024000	2014-05-18	13800	A
USGS	04024000	2014-05-19	12600	A
USGS	04024000	2014-05-20	12000	A
USGS	04024000	2014-05-21	12100	A
USGS	04024000	2014-05-22	11700	A
USGS	04024000	2014-05-23	10700	A
USGS	04024000	2014-05-24	9930	A
USGS	04024000	2014-05-25	9300	A
USGS	04024000	2014-05-26	8490	A
USGS	04024000	2014-05-27	7220	A
USGS	04024000	2014-05-28	6230	A
USGS	04024000	2014-05-29	5260	A
USGS	04024000	2014-05-30	4530	A
USGS	04024000	2014-05-31	4200	A
USGS	04024000	2014-06-01	4410	A
USGS	04024000	2014-06-02	7860	A
USGS	04024000	2014-06-03	12100	A
USGS	04024000	2014-06-04	12900	A
USGS	04024000	2014-06-05	12100	A
USGS	04024000	2014-06-06	11300	A
USGS	04024000	2014-06-07	10800	A
USGS	04024000	2014-06-08	10300	A
USGS	04024000	2014-06-09	9260	A
USGS	04024000	2014-06-10	7960	A
USGS	04024000	2014-06-11	6870	A
USGS	04024000	2014-06-12	6620	A
USGS	04024000	2014-06-13	8160	A
USGS	04024000	2014-06-14	8450	A
USGS	04024000	2014-06-15	8280	A
USGS	04024000	2014-06-16	9310	A
USGS	04024000	2014-06-17	9300	A
USGS	04024000	2014-06-18	8320	A
USGS	04024000	2014-06-19	7300	A
USGS	04024000	2014-06-20	6500	A
USGS	04024000	2014-06-21	6130	A
USGS	04024000	2014-06-22	5820	A
USGS	04024000	2014-06-23	5170	A
USGS	04024000	2014-06-24	4600	A
USGS	04024000	2014-06-25	4420	A
USGS	04024000	2014-06-26	4350	A
USGS	04024000	2014-06-27	4030	A
USGS	04024000	2014-06-28	3840	A
USGS	04024000	2014-06-29	3720	A
USGS	04024000	2014-06-30	3640	A
USGS	04024000	2014-07-01	3370	A
USGS	04024000	2014-07-02	2800	A
USGS	04024000	2014-07-03	2390	A
USGS	04024000	2014-07-04	2230	A
USGS	04024000	2014-07-05	1970	A
USGS	04024000	2014-07-06	1890	A
USGS	04024000	2014-07-07	1800	A
USGS	04024000	2014-07-08	1620	A
USGS	04024000	2014-07-09	1450	A
USGS	04024000	2014-07-10	1460	A
USGS	04024000	2014-07-11	1480	A
USGS	04024000	2014-07-12	1480	A
USGS	04024000	2014-07-13	1460	A
USGS	04024000	2014-07-14	1300	A
USGS	04024000	2014-07-15	1360	A
USGS	04024000	2014-07-16	1320	A
USGS	04024000	2014-07-17	1310	A
USGS	04024000	2014-07-18	1170	A
USGS	04024000	2014-07-19	1160	A
USGS	04024000	2014-07-20	1020	A
USGS	04024000	2014-07-21	1010	A
USGS	04024000	2014-07-22	1070	A
USGS	04024000	2014-07-23	923	A
USGS	04024000	2014-07-24	946	A
USGS	04024000	2014-07-25	897	A
USGS	04024000	2014-07-26	898	A
USGS	04024000	2014-07-27	846	A
USGS	04024000	2014-07-28	982	A
USGS	04024000	2014-07-29	949	A
USGS	04024000	2014-07-30	774	A
USGS	04024000	2014-07-31	863	A
USGS	04024000	2014-08-01	778	A
USGS	04024000	2014-08-02	724	A
USGS	04024000	2014-08-03	787	A
USGS	04024000	2014-08-04	726	A
USGS	04024000	2014-08-05	666	A
USGS	04024000	2014-08-06	627	A
USGS	04024000	2014-08-07	567	A
USGS	04024000	2014-08-08	666	A
USGS	04024000	2014-08-09	563	A
USGS	04024000	2014-08-10	522	A
USGS	04024000	2014-08-11	822	A
USGS	04024000	2014-08-12	696	A
USGS	04024000	2014-08-13	681	A
USGS	04024000	2014-08-14	664	A
USGS	04024000	2014-08-15	556	A
USGS	04024000	2014-08-16	560	A
USGS	04024000	2014-08-17	607	A
USGS	04024000	2014-08-18	828	A
USGS	04024000	2014-08-19	846	A
USGS	04024000	2014-08-20	846	A
USGS	04024000	2014-08-21	816	A
USGS	04024000	2014-08-22	866	A
USGS	04024000	2014-08-23	784	A
USGS	04024000	2014-08-24	727	A
USGS	04024000	2014-08-25	820	A
USGS	04024000	2014-08-26	784	A
USGS	04024000	2014-08-27	698	A
USGS	04024000	2014-08-28	676	A
USGS	04024000	2014-08-29	684	A
USGS	04024000	2014-08-30	790	A
USGS	04024000	2014-08-31	670	A
USGS	04024000	2014-09-01	789	A
USGS	04024000	2014-09-02	810	A
USGS	04024000	2014-09-03	705	A
USGS	04024000	2014-09-04	707	A
USGS	04024000	2014-09-05	730	A
USGS	04024000	2014-09-06	638	A
USGS	04024000	2014-09-07	645	A
USGS	04024000	2014-09-08	661	A
USGS	04024000	2014-09-09	661	A
USGS	04024000	2014-09-10	799	A
USGS	04024000	2014-09-11	673	A
USGS	04024000	2014-09-12	681	A
USGS	04024000	2014-09-13	739	A
USGS	04024000	2014-09-14	716	A
USGS	04024000	2014-09-15	656	A
USGS	04024000	2014-09-16	647	A
USGS	04024000	2014-09-17	716	A
USGS	04024000	2014-09-18	581	A
USGS	04024000	2014-09-19	620	A
USGS	04024000	2014-09-20	678	A
USGS	04024000	2014-09-21	717	A
USGS	04024000	2014-09-22	725	A
USGS	04024000	2014-09-23	711	A
USGS	04024000	2014-09-24	763	A
USGS	04024000	2014-09-25	692	A
USGS	04024000	2014-09-26	673	A
USGS	04024000	2014-09-27	603	A
USGS	04024000	2014-09-28	604	A
USGS	04024000	2014-09-29	668	A
USGS	04024000	2014-09-30	655	A
USGS	04024000	2014-10-01	648	A
USGS	04024000	2014-10-02	750	A
USGS	04024000	2014-10-03	854	A
USGS	04024000	2014-10-04	993	A
USGS	04024000	2014-10-05	1040	A
USGS	04024000	2014-10-06	917	A
USGS	04024000	2014-10-07	923	A
USGS	04024000	2014-10-08	929	A
USGS	04024000	2014-10-09	828	A
USGS	04024000	2014-10-10	767	A
USGS	04024000	2014-10-11	749	A
USGS	04024000	2014-10-12	749	A
USGS	04024000	2014-10-13	751	A
USGS	04024000	2014-10-14	739	A
USGS	04024000	2014-10-15	681	A
USGS	04024000	2014-10-16	674	A
USGS	04024000	2014-10-17	860	A
USGS	04024000	2014-10-18	858	A
USGS	04024000	2014-10-19	733	A
USGS	04024000	2014-10-20	822	A
USGS	04024000	2014-10-21	693	A
USGS	04024000	2014-10-22	723	A
USGS	04024000	2014-10-23	775	A
USGS	04024000	2014-10-24	717	A
USGS	04024000	2014-10-25	715	A
USGS	04024000	2014-10-26	649	A
USGS	04024000	2014-10-27	633	A
USGS	04024000	2014-10-28	705	A
USGS	04024000	2014-10-29	761	A
USGS	04024000	2014-10-30	668	A
USGS	04024000	2014-10-31	806	A
USGS	04024000	2014-11-01	727	A
USGS	04024000	2014-11-02	719	A
USGS	04024000	2014-11-03	732	A
USGS	04024000	2014-11-04	822	A
USGS	04024000	2014-11-05	717	A
USGS	04024000	2014-11-06	719	A
USGS	04024000	2014-11-07	790	A
USGS	04024000	2014-11-08	795	A
USGS	04024000	2014-11-09	697	A
USGS	04024000	2014-11-10	794	A
USGS	04024000	2014-11-11	788	A
USGS	04024000	2014-11-12	647	A
USGS	04024000	2014-11-13	680	A
USGS	04024000	2014-11-14	797	A
USGS	04024000	2014-11-15	644	A
USGS	04024000	2014-11-16	858	A
USGS	04024000	2014-11-17	870	A
USGS	04024000	2014-11-18	685	A
USGS	04024000	2014-11-19	892	A
USGS	04024000	2014-11-20	764	A
USGS	04024000	2014-11-21	660	A
USGS	04024000	2014-11-22	775	A
USGS	04024000	2014-11-23	1230	A
USGS	04024000	2014-11-24	1030	A
USGS	04024000	2014-11-25	953	A
USGS	04024000	2014-11-26	895	A
USGS	04024000	2014-11-27	854	A
USGS	04024000	2014-11-28	799	A
USGS	04024000	2014-11-29	837	A
USGS	04024000	2014-11-30	918	A
USGS	04024000	2014-12-01	765	A
USGS	04024000	2014-12-02	596	A:e
USGS	04024000	2014-12-03	775	A
USGS	04024000	2014-12-04	835	A
USGS	04024000	2014-12-05	828	A
USGS	04024000	2014-12-06	819	A
USGS	04024000	2014-12-07	820	A
USGS	04024000	2014-12-08	818	A
USGS	04024000	2014-12-09	778	A:e
USGS	04024000	2014-12-10	724	A:e
USGS	04024000	2014-12-11	731	A:e
USGS	04024000	2014-12-12	818	A:e
USGS	04024000	2014-12-13	812	A:e
USGS	04024000	2014-12-14	906	A:e
USGS	04024000	2014-12-15	964	A
USGS	04024000	2014-12-16	1070	A
USGS	04024000	2014-12-17	985	A:e
USGS	04024000	2014-12-18	1070	A
USGS	04024000	2014-12-19	987	A
USGS	04024000	2014-12-20	1030	A
USGS	04024000	2014-12-21	986	A
USGS	04024000	2014-12-22	935	A
USGS	04024000	2014-12-23	1010	A
USGS	04024000	2014-12-24	1050	A
USGS	04024000	2014-12-25	1050	A
USGS	04024000	2014-12-26	1120	A
USGS	04024000	2014-12-27	1130	A
USGS	04024000	2014-12-28	1120	A
USGS	04024000	2014-12-29	1010	A:e
USGS	04024000	2014-12-30	911	A:e
USGS	04024000	2014-12-31	877	A:e
USGS	04024000	2015-01-01	826	A:e
USGS	04024000	2015-01-02	881	A:e
USGS	04024000	2015-01-03	896	A:e
USGS	04024000	2015-01-04	903	A:e
USGS	04024000	2015-01-05	746	A:e
USGS	04024000	2015-01-06	671	A:e
USGS	04024000	2015-01-07	683	A:e
USGS	04024000	2015-01-08	809	A:e
USGS	04024000	2015-01-09	699	A:e
USGS	04024000	2015-01-10	674	A:e
USGS	04024000	2015-01-11	671	A:e
USGS	04024000	2015-01-12	669	A:e
USGS	04024000	2015-01-13	700	A:e
USGS	04024000	2015-01-14	715	A:e
USGS	04024000	2015-01-15	713	A:e
USGS	04024000	2015-01-16	678	A:e
USGS	04024000	2015-01-17	667	A:e
USGS	04024000	2015-01-18	689	A:e
USGS	04024000	2015-01-19	690	A:e
USGS	04024000	2015-01-20	704	A:e
USGS	04024000	2015-01-21	697	A:e
USGS	04024000	2015-01-22	651	A:e
USGS	04024000	2015-01-23	702	A:e
USGS	04024000	2015-01-24	729	A:e
USGS	04024000	2015-01-25	728	A:e
USGS	04024000	2015-01-26	735	A:e
USGS	04024000	2015-01-27	723	A:e
USGS	04024000	2015-01-28	648	A:e
USGS	04024000	2015-01-29	737	A:e
USGS	04024000	2015-01-30	789	A:e
USGS	04024000	2015-01-31	641	A:e
USGS	04024000	2015-02-01	617	A:e
USGS	04024000	2015-02-02	606	A:e
USGS	04024000	2015-02-03	599	A:e
USGS	04024000	2015-02-04	599	A:e
USGS	04024000	2015-02-05	610	A:e
USGS	04024000	2015-02-06	603	A:e
USGS	04024000	2015-02-07	570	A:e
USGS	04024000	2015-02-08	576	A:e
USGS	04024000	2015-02-09	634	A:e
USGS	04024000	2015-02-10	627	A:e
USGS	04024000	2015-02-11	619	A:e
USGS	04024000	2015-02-12	632	A:e
USGS	04024000	2015-02-13	636	A:e
USGS	04024000	2015-02-14	641	A:e
USGS	04024000	2015-02-15	636	A:e
USGS	04024000	2015-02-16	630	A:e
USGS	04024000	2015-02-17	634	A:e
USGS	04024000	2015-02-18	621	A:e
USGS	04024000	2015-02-19	607	A:e
USGS	04024000	2015-02-20	605	A:e
USGS	04024000	2015-02-21	608	A:e
USGS	04024000	2015-02-22	616	A:e
USGS	04024000	2015-02-23	616	A:e
USGS	04024000	2015-02-24	616	A:e
USGS	04024000	2015-02-25	613	A:e
USGS	04024000	2015-02-26	610	A:e
USGS	04024000	2015-02-27	615	A:e
USGS	04024000	2015-02-28	613	A:e
USGS	04024000	2015-03-01	627	A:e
USGS	04024000	2015-03-02	659	A:e
USGS	04024000	2015-03-03	652	A:e
USGS	04024000	2015-03-04	647	A:e
USGS	04024000	2015-03-05	643	A:e
USGS	04024000	2015-03-06	645	A:e
USGS	04024000	2015-03-07	655	A:e
USGS	04024000	2015-03-08	648	A:e
USGS	04024000	2015-03-09	748	A:e
USGS	04024000	2015-03-10	748	A:e
USGS	04024000	2015-03-11	836	A:e
USGS	04024000	2015-03-12	1080	A
USGS	04024000	2015-03-13	1400	A
USGS	04024000	2015-03-14	1860	A
USGS	04024000	2015-03-15	2090	A
USGS	04024000	2015-03-16	2340	A
USGS	04024000	2015-03-17	2120	A
USGS	04024000	2015-03-18	2010	A
USGS	04024000	2015-03-19	1780	A
USGS	04024000	2015-03-20	1650	A
USGS	04024000	2015-03-21	1560	A
USGS	04024000	2015-03-22	1430	A
USGS	04024000	2015-03-23	1230	A
USGS	04024000	2015-03-24	1260	A
USGS	04024000	2015-03-25	1210	A
USGS	04024000	2015-03-26	1130	A
USGS	04024000	2015-03-27	1020	A
USGS	04024000	2015-03-28	1010	A
USGS	04024000	2015-03-29	1020	A
USGS	04024000	2015-03-30	1050	A
USGS	04024000	2015-03-31	979	A
USGS	04024000	2015-04-01	1010	A
USGS	04024000	2015-04-02	1090	A
USGS	04024000	2015-04-03	1170	A
USGS	04024000	2015-04-04	1080	A
USGS	04024000	2015-04-05	1020	A
USGS	04024000	2015-04-06	976	A
USGS	04024000	2015-04-07	906	A
USGS	04024000	2015-04-08	831	A
USGS	04024000	2015-04-09	832	A
USGS	04024000	2015-04-10	835	A
USGS	04024000	2015-04-11	836	A
USGS	04024000	2015-04-12	808	A
USGS	04024000	2015-04-13	919	A
USGS	04024000	2015-04-14	1020	A
USGS	04024000	2015-04-15	983	A
USGS	04024000	2015-04-16	986	A
USGS	04024000	2015-04-17	1010	A
USGS	04024000	2015-04-18	1010	A
USGS	04024000	2015-04-19	966	A
USGS	04024000	2015-04-20	1340	A
USGS	04024000	2015-04-21	1610	A
USGS	04024000	2015-04-22	1670	A
USGS	04024000	2015-04-23	1650	A
USGS	04024000	2015-04-24	1620	A
USGS	04024000	2015-04-25	1540	A
USGS	04024000	2015-04-26	1440	A
USGS	04024000	2015-04-27	1480	A
USGS	04024000	2015-04-28	1370	A
USGS	04024000	2015-04-29	1330	A
USGS	04024000	2015-04-30	1220	A
USGS	04024000	2015-05-01	1230	A
USGS	04024000	2015-05-02	1230	A
USGS	04024000	2015-05-03	1200	A
USGS	04024000	2015-05-04	1080	A
USGS	04024000	2015-05-05	1140	A
USGS	04024000	2015-05-06	1150	A
USGS	04024000	2015-05-07	1120	A
USGS	04024000	2015-05-08	1080	A
USGS	04024000	2015-05-09	1190	A
USGS	04024000	2015-05-10	1150	A
USGS	04024000	2015-05-11	1670	A
USGS	04024000	2015-05-12	2600	A
USGS	04024000	2015-05-13	3410	A
USGS	04024000	2015-05-14	3550	A
USGS	04024000	2015-05-15	4010	A
USGS	04024000	2015-05-16	4540	A
USGS	04024000	2015-05-17	5310	A
USGS	04024000	2015-05-18	6700	A
USGS	04024000	2015-05-19	7810	A
USGS	04024000	2015-05-20	7650	A
USGS	04024000	2015-05-21	6920	A
USGS	04024000	2015-05-22	6170	A
USGS	04024000	2015-05-23	5370	A
USGS	04024000	2015-05-24	4640	A
USGS	04024000	2015-05-25	4280	A
USGS	04024000	2015-05-26	5410	A
USGS	04024000	2015-05-27	6980	A
USGS	04024000	2015-05-28	6600	A
USGS	04024000	2015-05-29	5900	A
USGS	04024000	2015-05-30	5190	A
USGS	04024000	2015-05-31	4600	A
USGS	04024000	2015-06-01	4020	A
USGS	04024000	2015-06-02	3570	A
USGS	04024000	2015-06-03	3160	A
USGS	04024000	2015-06-04	2930	A
USGS	04024000	2015-06-05	3010	A
USGS	04024000	2015-06-06	2770	A
USGS	04024000	2015-06-07	2660	A
USGS	04024000	2015-06-08	2880	A
USGS	04024000	2015-06-09	3290	A
USGS	04024000	2015-06-10	3150	A
USGS	04024000	2015-06-11	2900	A
USGS	04024000	2015-06-12	2730	A
USGS	04024000	2015-06-13	2450	A
USGS	04024000	2015-06-14	2270	A
USGS	04024000	2015-06-15	2030	A
USGS	04024000	2015-06-16	1900	A
USGS	04024000	2015-06-17	1780	A
USGS	04024000	2015-06-18	1580	A
USGS	04024000	2015-06-19	1440	A
USGS	04024000	2015-06-20	1270	A
USGS	04024000	2015-06-21	1320	A
USGS	04024000	2015-06-22	1390	A
USGS	04024000	2015-06-23	1710	A
USGS	04024000	2015-06-24	1440	A
USGS	04024000	2015-06-25	1600	A
USGS	04024000	2015-06-26	1930	A
USGS	04024000	2015-06-27	1800	A
USGS	04024000	2015-06-28	1750	A
USGS	04024000	2015-06-29	2160	A
USGS	04024000	2015-06-30	2290	A
USGS	04024000	2015-07-01	2090	A
USGS	04024000	2015-07-02	1800	A
USGS	04024000	2015-07-03	1490	A
USGS	04024000	2015-07-04	1320	A
USGS	04024000	2015-07-05	1190	A
USGS	04024000	2015-07-06	1540	A
USGS	04024000	2015-07-07	1540	A
USGS	04024000	2015-07-08	1630	A
USGS	04024000	2015-07-09	1390	A
USGS	04024000	2015-07-10	1220	A
USGS	04024000	2015-07-11	1090	A
USGS	04024000	2015-07-12	1000	A
USGS	04024000	2015-07-13	1020	A
USGS	04024000	2015-07-14	1020	A
USGS	04024000	2015-07-15	934	A
USGS	04024000	2015-07-16	886	A
USGS	04024000	2015-07-17	888	A
USGS	04024000	2015-07-18	891	A
USGS	04024000	2015-07-19	785	A
USGS	04024000	2015-07-20	702	A
USGS	04024000	2015-07-21	695	A
USGS	04024000	2015-07-22	706	A
USGS	04024000	2015-07-23	567	A
USGS	04024000	2015-07-24	544	A
USGS	04024000	2015-07-25	538	A
USGS	04024000	2015-07-26	539	A
USGS	04024000	2015-07-27	532	A
USGS	04024000	2015-07-28	455	A
USGS	04024000	2015-07-29	382	A
USGS	04024000	2015-07-30	367	A
USGS	04024000	2015-07-31	349	A
USGS	04024000	2015-08-01	356	A
USGS	04024000	2015-08-02	363	A
USGS	04024000	2015-08-03	352	A
USGS	04024000	2015-08-04	290	A
USGS	04024000	2015-08-05	313	A
USGS	04024000	2015-08-06	312	A
USGS	04024000	2015-08-07	360	A
USGS	04024000	2015-08-08	498	A
USGS	04024000	2015-08-09	431	A
USGS	04024000	2015-08-10	385	A
USGS	04024000	2015-08-11	443	A
USGS	04024000	2015-08-12	462	A
USGS	04024000	2015-08-13	449	A
USGS	04024000	2015-08-14	346	A
USGS	04024000	2015-08-15	335	A
USGS	04024000	2015-08-16	310	A
USGS	04024000	2015-08-17	305	A
USGS	04024000	2015-08-18	313	A
USGS	04024000	2015-08-19	390	A
USGS	04024000	2015-08-20	511	A
USGS	04024000	2015-08-21	534	A
USGS	04024000	2015-08-22	547	A
USGS	04024000	2015-08-23	646	A
USGS	04024000	2015-08-24	814	A
USGS	04024000	2015-08-25	555	A
USGS	04024000	2015-08-26	621	A
USGS	04024000	2015-08-27	639	A
USGS	04024000	2015-08-28	626	A
USGS	04024000	2015-08-29	423	A
USGS	04024000	2015-08-30	479	A
USGS	04024000	2015-08-31	513	A
USGS	04024000	2015-09-01	501	A
USGS	04024000	2015-09-02	480	A
USGS	04024000	2015-09-03	475	A
USGS	04024000	2015-09-04	888	A
USGS	04024000	2015-09-05	1020	A
USGS	04024000	2015-09-06	1900	A
USGS	04024000	2015-09-07	5090	A
USGS	04024000	2015-09-08	5280	A
USGS	04024000	2015-09-09	4630	A
USGS	04024000	2015-09-10	4050	A
USGS	04024000	2015-09-11	3610	A
USGS	04024000	2015-09-12	3140	A
USGS	04024000	2015-09-13	2850	A
USGS	04024000	2015-09-14	2570	A
USGS	04024000	2015-09-15	2320	A
USGS	04024000	2015-09-16	2160	A
USGS	04024000	2015-09-17	1860	A
USGS	04024000	2015-09-18	1760	A
USGS	04024000	2015-09-19	1930	A
USGS	04024000	2015-09-20	1960	A
USGS	04024000	2015-09-21	1780	A
USGS	04024000	2015-09-22	1730	A
USGS	04024000	2015-09-23	1770	A
USGS	04024000	2015-09-24	4990	A
USGS	04024000	2015-09-25	8040	A
USGS	04024000	2015-09-26	6860	A
USGS	04024000	2015-09-27	5720	A
USGS	04024000	2015-09-28	4820	A
USGS	04024000	2015-09-29	4140	A
USGS	04024000	2015-09-30	3620	A
USGS	04024000	2015-10-01	3130	A
USGS	04024000	2015-10-02	2710	A
USGS	04024000	2015-10-03	2530	A
USGS	04024000	2015-10-04	2330	A
USGS	04024000	2015-10-05	2210	A
USGS	04024000	2015-10-06	1960	A
USGS	04024000	2015-10-07	1930	A
USGS	04024000	2015-10-08	1970	A
USGS	04024000	2015-10-09	1820	A
USGS	04024000	2015-10-10	1850	A
USGS	04024000	2015-10-11	1830	A
USGS	04024000	2015-10-12	1750	A
USGS	04024000	2015-10-13	1600	A
USGS	04024000	2015-10-14	1530	A
USGS	04024000	2015-10-15	1550	A
USGS	04024000	2015-10-16	1490	A
USGS	04024000	2015-10-17	1380	A
USGS	04024000	2015-10-18	1330	A
USGS	04024000	2015-10-19	1290	A
USGS	04024000	2015-10-20	1290	A
USGS	04024000	2015-10-21	1230	A
USGS	04024000	2015-10-22	1210	A
