time,date,hour,precip [mm/day],raven-weighted [m3/s],raven-weighted (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,0.357451,0,2.2965
2,2010-01-03,00:00:00.00,0.0308402,0,3.11485
3,2010-01-04,00:00:00.00,0.362132,0,2.26535
4,2010-01-05,00:00:00.00,2.06693,0,1.8406
5,2010-01-06,00:00:00.00,0.411589,0,1.41584
6,2010-01-07,00:00:00.00,0.39534,0,1.13267
7,2010-01-08,00:00:00.00,5.79016,0,1.04772
8,2010-01-09,00:00:00.00,1.26446,0,0.99109
9,2010-01-10,00:00:00.00,0.261551,0,0.962773
10,2010-01-11,00:00:00.00,0.11818,0,0.906139
11,2010-01-12,00:00:00.00,1.40234,0,0.877822
12,2010-01-13,00:00:00.00,0.109258,0,0.849505
13,2010-01-14,00:00:00.00,0.0132369,0,0.821189
14,2010-01-15,00:00:00.00,0.0173978,0,0.792872
15,2010-01-16,00:00:00.00,0.0514581,5.45373e-08,0.821189
16,2010-01-17,00:00:00.00,0.00168881,1.04847,0.877822
17,2010-01-18,00:00:00.00,0.154726,3.26498,0.99109
18,2010-01-19,00:00:00.00,0.0175613,5.51356,1.10436
19,2010-01-20,00:00:00.00,0.0222609,5.97391,1.30257
20,2010-01-21,00:00:00.00,0.0399585,4.71892,1.69901
21,2010-01-22,00:00:00.00,0.497812,3.60684,1.81228
22,2010-01-23,00:00:00.00,0.124374,2.71955,1.72733
23,2010-01-24,00:00:00.00,0.0537203,4.06649,1.52911
24,2010-01-25,00:00:00.00,9.32066,11.1765,1.67069
25,2010-01-26,00:00:00.00,1.02912,17.1195,21.5208
26,2010-01-27,00:00:00.00,0.749375,16.563,30.8654
27,2010-01-28,00:00:00.00,0.332747,13.8373,13.762
28,2010-01-29,00:00:00.00,0.50344,10.9406,7.07921
29,2010-01-30,00:00:00.00,0.0143139,8.56556,4.81386
30,2010-01-31,00:00:00.00,0.064858,6.80788,3.68119
31,2010-02-01,00:00:00.00,0.000871464,5.4719,3.11485
32,2010-02-02,00:00:00.00,0.00384099,4.2903,2.26535
33,2010-02-03,00:00:00.00,0.499694,3.27491,1.92555
34,2010-02-04,00:00:00.00,0.344041,2.42212,1.64238
35,2010-02-05,00:00:00.00,0.00353274,1.67274,1.44416
36,2010-02-06,00:00:00.00,2.60568,1.28454,1.33089
37,2010-02-07,00:00:00.00,2.70856,1.01749,1.24594
38,2010-02-08,00:00:00.00,0.142458,0.627535,1.35921
39,2010-02-09,00:00:00.00,0.0241897,0.385587,1.24594
40,2010-02-10,00:00:00.00,13.0734,0.221519,1.18931
41,2010-02-11,00:00:00.00,2.88024,0.120759,1.10436
42,2010-02-12,00:00:00.00,0.13887,0.0808019,1.07604
43,2010-02-13,00:00:00.00,0.267556,0.0730464,1.01941
44,2010-02-14,00:00:00.00,0.406951,0.0712417,0.962773
45,2010-02-15,00:00:00.00,0.0507721,0.0705899,0.934456
