time,date,hour,precip [mm/day],raven-weighted [m3/s],raven-weighted (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,0.256056,0,3.11485
2,2010-01-03,00:00:00.00,0.30445,0,2.83168
3,2010-01-04,00:00:00.00,0.824897,0,2.80337
4,2010-01-05,00:00:00.00,1.88142,0,2.60515
5,2010-01-06,00:00:00.00,0.870026,0,2.26535
6,2010-01-07,00:00:00.00,1.44749,0,2.03881
7,2010-01-08,00:00:00.00,4.95707,0,1.98218
8,2010-01-09,00:00:00.00,2.28872,0,1.89723
9,2010-01-10,00:00:00.00,0.664457,0,1.78396
10,2010-01-11,00:00:00.00,0.314161,0,1.69901
11,2010-01-12,00:00:00.00,2.50045,0,1.64238
12,2010-01-13,00:00:00.00,0.413475,0,1.61406
13,2010-01-14,00:00:00.00,0.0119213,0,1.55743
14,2010-01-15,00:00:00.00,0.00593721,0,1.47248
15,2010-01-16,00:00:00.00,0.0634383,0,1.98218
16,2010-01-17,00:00:00.00,0.010788,0.0655453,2.20871
17,2010-01-18,00:00:00.00,0.347339,0.338694,4.24753
18,2010-01-19,00:00:00.00,0.0982459,0.504424,7.07921
19,2010-01-20,00:00:00.00,0.081886,0.39979,5.66337
20,2010-01-21,00:00:00.00,0.0387508,0.294427,3.39802
21,2010-01-22,00:00:00.00,0.599148,0.235691,3.08654
22,2010-01-23,00:00:00.00,1.17972,0.201911,2.94495
23,2010-01-24,00:00:00.00,0.00607718,0.215175,5.8899
24,2010-01-25,00:00:00.00,15.6573,0.98667,31.998
25,2010-01-26,00:00:00.00,2.70444,1.92661,60.0317
26,2010-01-27,00:00:00.00,2.32279,1.9156,33.9802
27,2010-01-28,00:00:00.00,0.549627,1.43654,12.7992
28,2010-01-29,00:00:00.00,0.591657,1.00331,7.50396
29,2010-01-30,00:00:00.00,0.0528671,0.751416,4.61565
30,2010-01-31,00:00:00.00,0.00262591,0.621162,3.25644
31,2010-02-01,00:00:00.00,5.98186e-308,0.554423,4.81386
32,2010-02-02,00:00:00.00,0.000662924,0.515425,4.5307
33,2010-02-03,00:00:00.00,0.432656,0.488696,3.96436
34,2010-02-04,00:00:00.00,1.16048,0.465899,3.42634
35,2010-02-05,00:00:00.00,0.00496954,0.444038,3.11485
36,2010-02-06,00:00:00.00,2.77369,0.423384,2.83168
37,2010-02-07,00:00:00.00,3.80073,0.403473,3.68119
38,2010-02-08,00:00:00.00,0.267055,0.385563,3.96436
39,2010-02-09,00:00:00.00,0.021573,0.370578,4.24753
40,2010-02-10,00:00:00.00,12.7013,0.356578,3.96436
41,2010-02-11,00:00:00.00,3.89934,0.341678,3.68119
42,2010-02-12,00:00:00.00,0.511469,0.326806,3.68119
43,2010-02-13,00:00:00.00,0.451888,0.313079,3.14317
