time,date,hour,precip [mm/day],raven-weighted [m3/s],raven-weighted (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,0.931318,0,6.48456
2,2010-01-03,00:00:00.00,1.38687,0,4.64396
3,2010-01-04,00:00:00.00,3.06592,0,4.47406
4,2010-01-05,00:00:00.00,2.98436,0,4.19089
5,2010-01-06,00:00:00.00,3.42315,0,4.02099
6,2010-01-07,00:00:00.00,2.48475,0,4.02099
7,2010-01-08,00:00:00.00,3.11523,0,3.99268
8,2010-01-09,00:00:00.00,5.03138,0,3.87941
9,2010-01-10,00:00:00.00,0.373912,0,3.96436
10,2010-01-11,00:00:00.00,0.221116,0,3.96436
11,2010-01-12,00:00:00.00,2.2295,0,3.96436
12,2010-01-13,00:00:00.00,0.805182,0,3.96436
13,2010-01-14,00:00:00.00,0.094277,0,3.96436
14,2010-01-15,00:00:00.00,0.0154086,2.82804e-09,4.47406
15,2010-01-16,00:00:00.00,0.16623,0.000894494,4.81386
16,2010-01-17,00:00:00.00,0.0364551,0.0634084,6.68278
17,2010-01-18,00:00:00.00,0.130353,0.252866,6.88099
18,2010-01-19,00:00:00.00,0.0583566,0.878158,8.52337
19,2010-01-20,00:00:00.00,0.220461,0.940722,8.32515
20,2010-01-21,00:00:00.00,0.112293,0.411262,7.27743
21,2010-01-22,00:00:00.00,0.00560721,0.29654,6.59783
22,2010-01-23,00:00:00.00,1.736,0.269976,6.42792
23,2010-01-24,00:00:00.00,0.0318172,0.298405,6.42792
24,2010-01-25,00:00:00.00,11.4392,2.17456,11.3551
25,2010-01-26,00:00:00.00,8.89486,4.51658,101.657
26,2010-01-27,00:00:00.00,7.97572,3.43802,40.7763
27,2010-01-28,00:00:00.00,1.81112,1.39526,17.9529
28,2010-01-29,00:00:00.00,2.31136,0.845598,12.2612
29,2010-01-30,00:00:00.00,0.197927,0.740321,8.26852
30,2010-01-31,00:00:00.00,0.0569905,0.714786,6.96594
31,2010-02-01,00:00:00.00,0.0938802,0.703605,6.48456
32,2010-02-02,00:00:00.00,0.0559353,0.693782,5.97485
33,2010-02-03,00:00:00.00,0.302346,0.682925,5.3802
34,2010-02-04,00:00:00.00,1.71251,0.770126,4.95545
35,2010-02-05,00:00:00.00,0.0288086,0.778543,4.04931
36,2010-02-06,00:00:00.00,1.25196,0.792018,3.59624
37,2010-02-07,00:00:00.00,1.64579,0.785789,3.51129
38,2010-02-08,00:00:00.00,0.253917,0.659017,3.3697
39,2010-02-09,00:00:00.00,0.00282813,0.628364,3.42634
40,2010-02-10,00:00:00.00,7.94327,0.745157,3.42634
41,2010-02-11,00:00:00.00,10.8038,0.7597,3.42634
42,2010-02-12,00:00:00.00,2.24476,0.625694,3.42634
43,2010-02-13,00:00:00.00,0.609581,0.593198,3.42634
44,2010-02-14,00:00:00.00,1.40429,0.577902,3.56792
45,2010-02-15,00:00:00.00,0.896756,0.565464,3.59624
46,2010-02-16,00:00:00.00,1.65181,0.553222,3.51129
47,2010-02-17,00:00:00.00,5.24205,0.54115,3.62456
48,2010-02-18,00:00:00.00,1.0058,0.547176,3.56792
