time,date,hour,precip [mm/day],raven-weighted [m3/s],raven-weighted (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,0.266473,0,9.34456
2,2010-01-03,00:00:00.00,0.12872,0,8.55169
3,2010-01-04,00:00:00.00,0.521714,0,7.7305
4,2010-01-05,00:00:00.00,0.931299,0,7.30575
5,2010-01-06,00:00:00.00,0.517501,0,6.82436
6,2010-01-07,00:00:00.00,0.131038,0,6.85268
7,2010-01-08,00:00:00.00,4.12027,0,7.13585
8,2010-01-09,00:00:00.00,1.70121,0,7.27743
9,2010-01-10,00:00:00.00,0.101158,0,7.05089
10,2010-01-11,00:00:00.00,0.015536,0,6.79604
11,2010-01-12,00:00:00.00,1.9579,0,6.65446
12,2010-01-13,00:00:00.00,0.289748,0,6.54119
13,2010-01-14,00:00:00.00,0.00769995,0,6.59783
14,2010-01-15,00:00:00.00,0.0634827,0,6.82436
15,2010-01-16,00:00:00.00,0.106732,0.000514224,6.99426
16,2010-01-17,00:00:00.00,0.0122222,0.0388958,6.65446
17,2010-01-18,00:00:00.00,3.7013e-308,0.0641724,6.56951
18,2010-01-19,00:00:00.00,0.0512181,0.0423276,6.48456
19,2010-01-20,00:00:00.00,0.236139,0.0285189,6.37129
20,2010-01-21,00:00:00.00,0.0593018,0.0211248,6.28634
21,2010-01-22,00:00:00.00,0.0161591,0.0168472,6.17307
22,2010-01-23,00:00:00.00,0.0731343,0.0146451,6.11644
23,2010-01-24,00:00:00.00,0.100459,0.0137954,6.03149
24,2010-01-25,00:00:00.00,6.55307,0.18129,7.44733
25,2010-01-26,00:00:00.00,3.03822,0.870319,10.6471
26,2010-01-27,00:00:00.00,0.912587,1.1849,8.74991
27,2010-01-28,00:00:00.00,0.410101,0.811587,7.7305
28,2010-01-29,00:00:00.00,0.217445,0.553535,7.30575
29,2010-01-30,00:00:00.00,0.0036222,0.415221,6.45624
30,2010-01-31,00:00:00.00,0.0643176,0.344885,6.03149
31,2010-02-01,00:00:00.00,0.273056,0.308268,5.74832
32,2010-02-02,00:00:00.00,0.0425129,0.287239,5.57842
33,2010-02-03,00:00:00.00,1.97204,0.273619,5.57842
34,2010-02-04,00:00:00.00,0.437116,0.263248,6.00317
35,2010-02-05,00:00:00.00,0,0.254163,6.22971
36,2010-02-06,00:00:00.00,0.00665911,0.245909,5.94654
37,2010-02-07,00:00:00.00,0.0787866,0.238033,5.46515
38,2010-02-08,00:00:00.00,0.3149,0.230907,5.3802
39,2010-02-09,00:00:00.00,0,0.22448,5.3802
