time,date,hour,precip [mm/day],raven-weighted [m3/s],raven-weighted (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,0.331978,0,0.821189
2,2010-01-03,00:00:00.00,0.0697441,0,0.679604
3,2010-01-04,00:00:00.00,0.456072,0,0.792872
4,2010-01-05,00:00:00.00,1.62155,0,0.707921
5,2010-01-06,00:00:00.00,0.567439,0,0.651287
6,2010-01-07,00:00:00.00,0.934584,0,0.622971
7,2010-01-08,00:00:00.00,5.48089,0,0.566337
8,2010-01-09,00:00:00.00,1.66619,0,0.594654
9,2010-01-10,00:00:00.00,0.373635,0,0.53802
10,2010-01-11,00:00:00.00,0.204497,0,0.509703
11,2010-01-12,00:00:00.00,1.73341,0,0.481386
12,2010-01-13,00:00:00.00,0.431846,0,0.45307
13,2010-01-14,00:00:00.00,0.0100889,0,0.424753
14,2010-01-15,00:00:00.00,0.018139,0,0.396436
15,2010-01-16,00:00:00.00,0.062246,0,0.396436
16,2010-01-17,00:00:00.00,0.00972203,0.366628,0.396436
17,2010-01-18,00:00:00.00,0.47717,1.45909,0.424753
18,2010-01-19,00:00:00.00,0.0657177,2.19118,0.707921
19,2010-01-20,00:00:00.00,0.050789,1.76018,1.27426
20,2010-01-21,00:00:00.00,0.0256747,1.03718,1.21762
21,2010-01-22,00:00:00.00,0.92933,0.643102,0.962773
22,2010-01-23,00:00:00.00,0.541214,0.412889,0.821189
23,2010-01-24,00:00:00.00,0.018207,0.405885,0.962773
24,2010-01-25,00:00:00.00,12.2121,3.50618,9.34456
25,2010-01-26,00:00:00.00,0.964317,5.86683,20.105
26,2010-01-27,00:00:00.00,1.69964,4.30705,18.321
27,2010-01-28,00:00:00.00,0.510484,2.67791,6.73941
28,2010-01-29,00:00:00.00,0.858321,1.55754,2.57966
29,2010-01-30,00:00:00.00,0.0230874,0.882837,1.86891
30,2010-01-31,00:00:00.00,0,0.496091,1.64238
31,2010-02-01,00:00:00.00,0,0.278651,1.18931
32,2010-02-02,00:00:00.00,0,0.154919,0.962773
33,2010-02-03,00:00:00.00,0.513605,0.085523,0.821189
34,2010-02-04,00:00:00.00,0.609087,0.0796439,0.736238
35,2010-02-05,00:00:00.00,0.00907082,0.0757966,0.651287
36,2010-02-06,00:00:00.00,3.56139,0.419603,0.594654
37,2010-02-07,00:00:00.00,3.79767,0.620639,0.566337
38,2010-02-08,00:00:00.00,0.175794,0.351199,0.679604
39,2010-02-09,00:00:00.00,0.0235521,0.190912,0.622971
40,2010-02-10,00:00:00.00,12.6194,0.103637,0.594654
41,2010-02-11,00:00:00.00,3.29748,0.0556949,0.651287
42,2010-02-12,00:00:00.00,0.204614,0.0296216,0.679604
43,2010-02-13,00:00:00.00,0.325829,0.0158898,0.622971
44,2010-02-14,00:00:00.00,0.850798,0.00865776,0.594654
45,2010-02-15,00:00:00.00,0.105511,0.00487386,0.566337
46,2010-02-16,00:00:00.00,1.26099,0.0028884,0.53802
47,2010-02-17,00:00:00.00,2.38557,0.00184845,0.509703
48,2010-02-18,00:00:00.00,0.413204,0.00129763,0.481386
49,2010-02-19,00:00:00.00,0.0964916,0.0009988,0.45307
50,2010-02-20,00:00:00.00,0,0.000835603,0.424753
51,2010-02-21,00:00:00.00,0.000609002,0.00074524,0.396436
52,2010-02-22,00:00:00.00,0.752343,0.0111158,0.396436
53,2010-02-23,00:00:00.00,6.08044,1.0287,0.45307
54,2010-02-24,00:00:00.00,0.471932,3.21069,0.906139
55,2010-02-25,00:00:00.00,1.3721,3.60338,2.75806
56,2010-02-26,00:00:00.00,2.17796,2.22682,2.91664
57,2010-02-27,00:00:00.00,5.5131,1.27362,2.19456
58,2010-02-28,00:00:00.00,2.17262,0.827082,1.69901
59,2010-03-01,00:00:00.00,0.24311,0.566637,1.55743
60,2010-03-02,00:00:00.00,0.141077,0.300074,1.50079
61,2010-03-03,00:00:00.00,0.223881,0.156238,1.75564
62,2010-03-04,00:00:00.00,0.231043,0.0806266,2.26535
63,2010-03-05,00:00:00.00,0.0657228,0.0415339,2.20871
64,2010-03-06,00:00:00.00,0.02749,0.0212018,2.03881
65,2010-03-07,00:00:00.00,0.00352541,0.010846,1.86891
66,2010-03-08,00:00:00.00,0.00112542,0.00566449,2.12376
67,2010-03-09,00:00:00.00,0.0157398,0.575405,4.16258
68,2010-03-10,00:00:00.00,0.037631,3.38835,11.9214
69,2010-03-11,00:00:00.00,0.610633,11.9994,25.5701
70,2010-03-12,00:00:00.00,0.171719,14.6305,42.1921
71,2010-03-13,00:00:00.00,0.434959,8.70352,36.2456
72,2010-03-14,00:00:00.00,12.5971,12.0387,22.5119
73,2010-03-15,00:00:00.00,3.0579,15.4211,21.181
74,2010-03-16,00:00:00.00,0.334299,10.8049,19.3404
75,2010-03-17,00:00:00.00,1.34918e-308,6.47772,10.5056
76,2010-03-18,00:00:00.00,0,3.56426,5.26693
77,2010-03-19,00:00:00.00,0,1.91238,3.53961
78,2010-03-20,00:00:00.00,0,1.00282,2.78638
79,2010-03-21,00:00:00.00,0.108084,0.562787,2.27384
80,2010-03-22,00:00:00.00,0.0191934,0.34017,1.90006
81,2010-03-23,00:00:00.00,12.5815,4.16904,2.02465
82,2010-03-24,00:00:00.00,0.461532,7.05128,4.16258
83,2010-03-25,00:00:00.00,0.000824551,4.71096,3.14317
84,2010-03-26,00:00:00.00,13.0454,7.42238,2.3418
85,2010-03-27,00:00:00.00,0.0131071,9.41528,2.44091
86,2010-03-28,00:00:00.00,6.37447e-308,5.89528,4.50238
87,2010-03-29,00:00:00.00,10.412,7.91745,5.18198
88,2010-03-30,00:00:00.00,4.59954,11.155,14.5265
89,2010-03-31,00:00:00.00,0.0280142,8.68512,8.77822
90,2010-04-01,00:00:00.00,0,5.05259,4.30416
91,2010-04-02,00:00:00.00,0,2.72464,3.08654
92,2010-04-03,00:00:00.00,0,1.37296,2.38711
93,2010-04-04,00:00:00.00,0.0132642,0.649016,1.84343
94,2010-04-05,00:00:00.00,0.00036557,0.285843,1.5376
95,2010-04-06,00:00:00.00,0.261879,0.146821,1.35355
96,2010-04-07,00:00:00.00,0.00852385,0.0871127,1.29974
97,2010-04-08,00:00:00.00,4.0319,0.236714,1.23745
98,2010-04-09,00:00:00.00,19.1069,1.56938,1.88873
99,2010-04-10,00:00:00.00,0.0901973,4.34546,3.1998
100,2010-04-11,00:00:00.00,0.000542086,5.05033,2.11527
101,2010-04-12,00:00:00.00,0.0878334,3.20062,1.50929
102,2010-04-13,00:00:00.00,0.0485228,1.69348,1.2601
103,2010-04-14,00:00:00.00,0.958584,0.972436,1.10719
104,2010-04-15,00:00:00.00,0,0.584876,0.9741
105,2010-04-16,00:00:00.00,0.00100376,0.229492,0.903307
106,2010-04-17,00:00:00.00,0.336036,0.106225,0.897644
107,2010-04-18,00:00:00.00,0.0684442,0.0630473,0.923129
108,2010-04-19,00:00:00.00,0.022384,0.0294284,0.84101
109,2010-04-20,00:00:00.00,0,0.013743,0.778713
110,2010-04-21,00:00:00.00,0,0.00614789,0.719248
111,2010-04-22,00:00:00.00,0.000165505,0.00290233,0.671109
112,2010-04-23,00:00:00.00,0.0265739,0.00181939,0.682436
113,2010-04-24,00:00:00.00,0.0735979,0.00171842,0.673941
114,2010-04-25,00:00:00.00,11.2198,0.038706,0.645624
115,2010-04-26,00:00:00.00,25.3776,3.06265,0.843842
116,2010-04-27,00:00:00.00,13.1341,14.2411,11.6949
117,2010-04-28,00:00:00.00,0.0106851,19.592,15.4327
118,2010-04-29,00:00:00.00,0.00353776,13.4346,7.47565
119,2010-04-30,00:00:00.00,0,7.82832,3.14317
120,2010-05-01,00:00:00.00,0,4.18063,2.07279
121,2010-05-02,00:00:00.00,0.67365,2.32546,1.61123
122,2010-05-03,00:00:00.00,5.40457,2.88821,1.52345
123,2010-05-04,00:00:00.00,3.61689,3.76565,1.46398
124,2010-05-05,00:00:00.00,2.36855,3.1245,1.32523
125,2010-05-06,00:00:00.00,2.64393,2.36942,1.144
126,2010-05-07,00:00:00.00,0.252415,1.57256,1.00242
127,2010-05-08,00:00:00.00,5.19204,1.34775,1.16382
128,2010-05-09,00:00:00.00,4.5609,1.8408,2.1719
129,2010-05-10,00:00:00.00,0.0529997,1.68716,2.07562
130,2010-05-11,00:00:00.00,0.0894939,1.0029,1.41018
131,2010-05-12,00:00:00.00,25.721,2.8644,4.21921
132,2010-05-13,00:00:00.00,4.98088,8.75604,17.6697
133,2010-05-14,00:00:00.00,2.22553,11.4295,28.2319
134,2010-05-15,00:00:00.00,7.96399,11.1088,26.1364
135,2010-05-16,00:00:00.00,0.0858859,9.34174,14.6681
136,2010-05-17,00:00:00.00,0.0762893,5.22399,5.77664
137,2010-05-18,00:00:00.00,15.0128,7.14646,3.87941
138,2010-05-19,00:00:00.00,4.42091,10.4116,12.8275
139,2010-05-20,00:00:00.00,0.0243355,8.02775,11.1285
140,2010-05-21,00:00:00.00,0.164612,4.55211,5.15367
141,2010-05-22,00:00:00.00,3.67084,3.23303,4.78555
142,2010-05-23,00:00:00.00,0.477097,2.4657,6.65446
143,2010-05-24,00:00:00.00,0.142237,1.17978,4.61565
144,2010-05-25,00:00:00.00,0.00733444,0.505571,2.47206
145,2010-05-26,00:00:00.00,0.0196043,0.204658,1.81511
146,2010-05-27,00:00:00.00,0.000119798,0.0815689,1.36204
147,2010-05-28,00:00:00.00,2.36483,0.109769,1.13551
148,2010-05-29,00:00:00.00,0.269552,0.158769,0.993921
