# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-07-27 18:58:29 EDT       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04024430 NEMADJI RIVER NEAR SOUTH SUPERIOR, WI
# -----------------------------------------------------------------------------------
#
# Data provided for site 04024430
#            TS   parameter     statistic     Description
#        152256       00060     00003     Discharge, cubic feet per second (Mean)
#        152257       80154     00003     Suspended sediment concentration, milligrams per liter (Mean)
#        152258       80155     00003     Suspended sediment discharge, short tons per day (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	152256_00060_00003	152256_00060_00003_cd
USGS	04024430	2014-02-06	54.8	A:e
USGS	04024430	2014-02-07	55.3	A:e
USGS	04024430	2014-02-08	54.8	A:e
USGS	04024430	2014-02-09	55.3	A:e
USGS	04024430	2014-02-10	55.3	A:e
USGS	04024430	2014-02-11	55.3	A:e
USGS	04024430	2014-02-12	55.3	A:e
USGS	04024430	2014-02-13	55.3	A:e
USGS	04024430	2014-02-14	54.0	A:e
USGS	04024430	2014-02-15	54.0	A:e
USGS	04024430	2014-02-16	54.0	A:e
USGS	04024430	2014-02-17	54.8	A:e
USGS	04024430	2014-02-18	54.8	A:e
USGS	04024430	2014-02-19	55.7	A:e
USGS	04024430	2014-02-20	55.7	A:e
USGS	04024430	2014-02-21	54.8	A:e
USGS	04024430	2014-02-22	54.8	A:e
USGS	04024430	2014-02-23	54.8	A:e
USGS	04024430	2014-02-24	55.0	A:e
USGS	04024430	2014-02-25	55.3	A:e
USGS	04024430	2014-02-26	55.3	A:e
USGS	04024430	2014-02-27	55.3	A:e
USGS	04024430	2014-02-28	55.3	A:e
USGS	04024430	2014-03-01	55.3	A:e
USGS	04024430	2014-03-02	55.3	A:e
USGS	04024430	2014-03-03	55.3	A:e
USGS	04024430	2014-03-04	60.4	A:e
USGS	04024430	2014-03-05	60.4	A:e
USGS	04024430	2014-03-06	60.4	A:e
USGS	04024430	2014-03-07	63.0	A:e
USGS	04024430	2014-03-08	60.4	A:e
USGS	04024430	2014-03-09	65.8	A:e
USGS	04024430	2014-03-10	71.5	A:e
USGS	04024430	2014-03-11	67.0	A:e
USGS	04024430	2014-03-12	63.0	A:e
USGS	04024430	2014-03-13	57.9	A:e
USGS	04024430	2014-03-14	67.0	A:e
USGS	04024430	2014-03-15	60.4	A:e
USGS	04024430	2014-03-16	65.8	A:e
USGS	04024430	2014-03-17	78.1	A:e
USGS	04024430	2014-03-18	100	A:e
USGS	04024430	2014-03-19	100	A:e
USGS	04024430	2014-03-20	124	A:e
USGS	04024430	2014-03-21	138	A:e
USGS	04024430	2014-03-22	127	A:e
USGS	04024430	2014-03-23	138	A:e
USGS	04024430	2014-03-24	144	A:e
USGS	04024430	2014-03-25	138	A:e
USGS	04024430	2014-03-26	144	A:e
USGS	04024430	2014-03-27	138	A:e
USGS	04024430	2014-03-28	144	A:e
USGS	04024430	2014-03-29	157	A:e
USGS	04024430	2014-03-30	157	A:e
USGS	04024430	2014-03-31	164	A:e
USGS	04024430	2014-04-01	164	A:e
USGS	04024430	2014-04-02	178	A:e
USGS	04024430	2014-04-03	178	A:e
USGS	04024430	2014-04-04	171	A:e
USGS	04024430	2014-04-05	171	A:e
USGS	04024430	2014-04-06	178	A:e
USGS	04024430	2014-04-07	203	A:e
USGS	04024430	2014-04-08	286	A:e
USGS	04024430	2014-04-09	581	A:e
USGS	04024430	2014-04-10	974	A:e
USGS	04024430	2014-04-11	1410	A:e
USGS	04024430	2014-04-12	1790	A:e
USGS	04024430	2014-04-13	1880	A:e
USGS	04024430	2014-04-14	2030	A:e
USGS	04024430	2014-04-15	2080	A:e
USGS	04024430	2014-04-16	2080	A:e
USGS	04024430	2014-04-17	2240	A:e
USGS	04024430	2014-04-18	2350	A:e
USGS	04024430	2014-04-19	2430	A
USGS	04024430	2014-04-20	2610	A
USGS	04024430	2014-04-21	4030	A
USGS	04024430	2014-04-22	4620	A
USGS	04024430	2014-04-23	4440	A
USGS	04024430	2014-04-24	3910	A
USGS	04024430	2014-04-25	3840	A
USGS	04024430	2014-04-26	3920	A
USGS	04024430	2014-04-27	3160	A
USGS	04024430	2014-04-28	3120	A
USGS	04024430	2014-04-29	4160	A
USGS	04024430	2014-04-30	4990	A
USGS	04024430	2014-05-01	5350	A
USGS	04024430	2014-05-02	4490	A
USGS	04024430	2014-05-03	3260	A
USGS	04024430	2014-05-04	2630	A
USGS	04024430	2014-05-05	2100	A
USGS	04024430	2014-05-06	1750	A
USGS	04024430	2014-05-07	1550	A
USGS	04024430	2014-05-08	1590	A
USGS	04024430	2014-05-09	3830	A
USGS	04024430	2014-05-10	3420	A
USGS	04024430	2014-05-11	2210	A
USGS	04024430	2014-05-12	1950	A
USGS	04024430	2014-05-13	3860	A
USGS	04024430	2014-05-14	3070	A
USGS	04024430	2014-05-15	1940	A
USGS	04024430	2014-05-16	1470	A
USGS	04024430	2014-05-17	1210	A
USGS	04024430	2014-05-18	1020	A
USGS	04024430	2014-05-19	888	A
USGS	04024430	2014-05-20	2460	A
USGS	04024430	2014-05-21	2540	A
USGS	04024430	2014-05-22	1570	A
USGS	04024430	2014-05-23	1150	A
USGS	04024430	2014-05-24	916	A
USGS	04024430	2014-05-25	772	A
USGS	04024430	2014-05-26	663	A
USGS	04024430	2014-05-27	612	A
USGS	04024430	2014-05-28	541	A
USGS	04024430	2014-05-29	490	A
USGS	04024430	2014-05-30	423	A
USGS	04024430	2014-05-31	502	A
USGS	04024430	2014-06-01	1340	A
USGS	04024430	2014-06-02	1100	A
USGS	04024430	2014-06-03	1070	A
USGS	04024430	2014-06-04	774	A
USGS	04024430	2014-06-05	578	A
USGS	04024430	2014-06-06	492	A:e
USGS	04024430	2014-06-07	588	A:e
USGS	04024430	2014-06-08	1240	A:e
USGS	04024430	2014-06-09	972	A:e
USGS	04024430	2014-06-10	742	A:e
USGS	04024430	2014-06-11	619	A
USGS	04024430	2014-06-12	580	A
USGS	04024430	2014-06-13	595	A
USGS	04024430	2014-06-14	496	A
USGS	04024430	2014-06-15	709	A
USGS	04024430	2014-06-16	1440	A
USGS	04024430	2014-06-17	924	A
USGS	04024430	2014-06-18	659	A
USGS	04024430	2014-06-19	518	A
USGS	04024430	2014-06-20	521	A
USGS	04024430	2014-06-21	542	A
USGS	04024430	2014-06-22	466	A
USGS	04024430	2014-06-23	397	A
USGS	04024430	2014-06-24	350	A
USGS	04024430	2014-06-25	310	A
USGS	04024430	2014-06-26	289	A
USGS	04024430	2014-06-27	260	A
USGS	04024430	2014-06-28	252	A
USGS	04024430	2014-06-29	316	A
USGS	04024430	2014-06-30	390	A
USGS	04024430	2014-07-01	293	A
USGS	04024430	2014-07-02	245	A
USGS	04024430	2014-07-03	211	A
USGS	04024430	2014-07-04	185	A
USGS	04024430	2014-07-05	167	A
USGS	04024430	2014-07-06	153	A
USGS	04024430	2014-07-07	143	A
USGS	04024430	2014-07-08	134	A
USGS	04024430	2014-07-09	130	A
USGS	04024430	2014-07-10	120	A
USGS	04024430	2014-07-11	121	A
USGS	04024430	2014-07-12	199	A
USGS	04024430	2014-07-13	209	A
USGS	04024430	2014-07-14	173	A
USGS	04024430	2014-07-15	163	A
USGS	04024430	2014-07-16	158	A
USGS	04024430	2014-07-17	133	A
USGS	04024430	2014-07-18	114	A
USGS	04024430	2014-07-19	99.4	A
USGS	04024430	2014-07-20	90.4	A
USGS	04024430	2014-07-21	83.2	A
USGS	04024430	2014-07-22	80.7	A
USGS	04024430	2014-07-23	83.2	A
USGS	04024430	2014-07-24	80.3	A
USGS	04024430	2014-07-25	72.3	A
USGS	04024430	2014-07-26	67.9	A
USGS	04024430	2014-07-27	67.7	A
USGS	04024430	2014-07-28	66.2	A
USGS	04024430	2014-07-29	61.3	A
USGS	04024430	2014-07-30	62.0	A
USGS	04024430	2014-07-31	59.5	A
USGS	04024430	2014-08-01	54.2	A
USGS	04024430	2014-08-02	48.8	A
USGS	04024430	2014-08-03	46.3	A
USGS	04024430	2014-08-04	52.4	A
USGS	04024430	2014-08-05	68.6	A
USGS	04024430	2014-08-06	57.5	A
USGS	04024430	2014-08-07	50.6	A
USGS	04024430	2014-08-08	45.3	A
USGS	04024430	2014-08-09	41.9	A
USGS	04024430	2014-08-10	40.1	A
USGS	04024430	2014-08-11	44.6	A
USGS	04024430	2014-08-12	51.4	A
USGS	04024430	2014-08-13	51.3	A
USGS	04024430	2014-08-14	45.2	A
USGS	04024430	2014-08-15	39.3	A
USGS	04024430	2014-08-16	37.0	A
USGS	04024430	2014-08-17	36.4	A
USGS	04024430	2014-08-18	62.8	A
USGS	04024430	2014-08-19	111	A
USGS	04024430	2014-08-20	124	A
USGS	04024430	2014-08-21	95.4	A
USGS	04024430	2014-08-22	80.1	A
USGS	04024430	2014-08-23	70.1	A
USGS	04024430	2014-08-24	63.6	A
USGS	04024430	2014-08-25	121	A
USGS	04024430	2014-08-26	215	A
USGS	04024430	2014-08-27	128	A
USGS	04024430	2014-08-28	92.2	A
USGS	04024430	2014-08-29	79.0	A
USGS	04024430	2014-08-30	94.5	A
USGS	04024430	2014-08-31	120	A
USGS	04024430	2014-09-01	168	A
USGS	04024430	2014-09-02	317	A
USGS	04024430	2014-09-03	266	A
USGS	04024430	2014-09-04	198	A
USGS	04024430	2014-09-05	224	A
USGS	04024430	2014-09-06	251	A
USGS	04024430	2014-09-07	201	A
USGS	04024430	2014-09-08	167	A
USGS	04024430	2014-09-09	145	A
USGS	04024430	2014-09-10	165	A
USGS	04024430	2014-09-11	309	A
USGS	04024430	2014-09-12	287	A
USGS	04024430	2014-09-13	232	A
USGS	04024430	2014-09-14	196	A
USGS	04024430	2014-09-15	168	A
USGS	04024430	2014-09-16	146	A
USGS	04024430	2014-09-17	131	A
USGS	04024430	2014-09-18	120	A
USGS	04024430	2014-09-19	111	A
USGS	04024430	2014-09-20	105	A
USGS	04024430	2014-09-21	175	A
USGS	04024430	2014-09-22	186	A
USGS	04024430	2014-09-23	152	A
USGS	04024430	2014-09-24	126	A
USGS	04024430	2014-09-25	110	A
USGS	04024430	2014-09-26	100	A
USGS	04024430	2014-09-27	93.1	A
USGS	04024430	2014-09-28	86.2	A
USGS	04024430	2014-09-29	87.2	A
USGS	04024430	2014-09-30	94.8	A
USGS	04024430	2014-10-01	107	A
USGS	04024430	2014-10-02	204	A:e
USGS	04024430	2014-10-03	277	A:e
USGS	04024430	2014-10-04	388	A:e
USGS	04024430	2014-10-05	464	A:e
USGS	04024430	2014-10-06	417	A:e
USGS	04024430	2014-10-07	370	A:e
USGS	04024430	2014-10-08	322	A:e
USGS	04024430	2014-10-09	280	A:e
USGS	04024430	2014-10-10	246	A:e
USGS	04024430	2014-10-11	215	A
USGS	04024430	2014-10-12	194	A
USGS	04024430	2014-10-13	176	A
USGS	04024430	2014-10-14	164	A
USGS	04024430	2014-10-15	155	A
USGS	04024430	2014-10-16	148	A
USGS	04024430	2014-10-17	143	A
USGS	04024430	2014-10-18	138	A
USGS	04024430	2014-10-19	134	A
USGS	04024430	2014-10-20	130	A
USGS	04024430	2014-10-21	125	A
USGS	04024430	2014-10-22	121	A
USGS	04024430	2014-10-23	115	A
USGS	04024430	2014-10-24	114	A
USGS	04024430	2014-10-25	111	A
USGS	04024430	2014-10-26	110	A
USGS	04024430	2014-10-27	108	A
USGS	04024430	2014-10-28	106	A
USGS	04024430	2014-10-29	103	A
USGS	04024430	2014-10-30	102	A
USGS	04024430	2014-10-31	103	A
USGS	04024430	2014-11-01	100	A
USGS	04024430	2014-11-02	97.1	A
USGS	04024430	2014-11-03	95.3	A
USGS	04024430	2014-11-04	101	A
USGS	04024430	2014-11-05	97.4	A
USGS	04024430	2014-11-06	95.3	A
USGS	04024430	2014-11-07	95.9	A
USGS	04024430	2014-11-08	102	A
USGS	04024430	2014-11-09	100	A:e
USGS	04024430	2014-11-10	97.3	A:e
USGS	04024430	2014-11-11	97.3	A:e
USGS	04024430	2014-11-12	98.0	A:e
USGS	04024430	2014-11-13	96.0	A:e
USGS	04024430	2014-11-14	92.6	A:e
USGS	04024430	2014-11-15	92.0	A:e
USGS	04024430	2014-11-16	92.0	A:e
USGS	04024430	2014-11-17	91.3	A:e
USGS	04024430	2014-11-18	92.0	A:e
USGS	04024430	2014-11-19	92.6	A:e
USGS	04024430	2014-11-20	91.3	A:e
USGS	04024430	2014-11-21	90.0	A:e
USGS	04024430	2014-11-22	93.3	A:e
USGS	04024430	2014-11-23	106	A:e
USGS	04024430	2014-11-24	133	A:e
USGS	04024430	2014-11-25	156	A:e
USGS	04024430	2014-11-26	171	A:e
USGS	04024430	2014-11-27	143	A:e
USGS	04024430	2014-11-28	131	A:e
USGS	04024430	2014-11-29	131	A:e
USGS	04024430	2014-11-30	135	A:e
USGS	04024430	2014-12-01	122	A:e
USGS	04024430	2014-12-02	104	A:e
USGS	04024430	2014-12-03	96.0	A:e
USGS	04024430	2014-12-04	95.3	A:e
USGS	04024430	2014-12-05	87.3	A:e
USGS	04024430	2014-12-06	85.3	A:e
USGS	04024430	2014-12-07	82.6	A:e
USGS	04024430	2014-12-08	86.0	A:e
USGS	04024430	2014-12-09	83.2	A:e
USGS	04024430	2014-12-10	79.9	A:e
USGS	04024430	2014-12-11	83.2	A:e
USGS	04024430	2014-12-12	83.2	A:e
USGS	04024430	2014-12-13	76.7	A:e
USGS	04024430	2014-12-14	83.2	A:e
USGS	04024430	2014-12-15	217	A:e
USGS	04024430	2014-12-16	600	A:e
USGS	04024430	2014-12-17	436	A:e
USGS	04024430	2014-12-18	337	A:e
USGS	04024430	2014-12-19	300	A:e
USGS	04024430	2014-12-20	270	A:e
USGS	04024430	2014-12-21	250	A:e
USGS	04024430	2014-12-22	225	A:e
USGS	04024430	2014-12-23	250	A:e
USGS	04024430	2014-12-24	360	A:e
USGS	04024430	2014-12-25	412	A:e
USGS	04024430	2014-12-26	358	A:e
USGS	04024430	2014-12-27	263	A:e
USGS	04024430	2014-12-28	201	A:e
USGS	04024430	2014-12-29	170	A:e
USGS	04024430	2014-12-30	143	A:e
USGS	04024430	2014-12-31	120	A:e
USGS	04024430	2015-01-01	117	A:e
USGS	04024430	2015-01-02	132	A:e
USGS	04024430	2015-01-03	147	A:e
USGS	04024430	2015-01-04	120	A:e
USGS	04024430	2015-01-05	87.1	A:e
USGS	04024430	2015-01-06	78.1	A:e
USGS	04024430	2015-01-07	72.1	A:e
USGS	04024430	2015-01-08	67.4	A:e
USGS	04024430	2015-01-09	60.8	A:e
USGS	04024430	2015-01-10	60.8	A:e
USGS	04024430	2015-01-11	54.2	A:e
USGS	04024430	2015-01-12	50.9	A:e
USGS	04024430	2015-01-13	60.0	A:e
USGS	04024430	2015-01-14	47.6	A:e
USGS	04024430	2015-01-15	47.6	A:e
USGS	04024430	2015-01-16	50.9	A:e
USGS	04024430	2015-01-17	57.5	A:e
USGS	04024430	2015-01-18	64.1	A:e
USGS	04024430	2015-01-19	70.7	A:e
USGS	04024430	2015-01-20	74.0	A:e
USGS	04024430	2015-01-21	77.3	A:e
USGS	04024430	2015-01-22	83.9	A:e
USGS	04024430	2015-01-23	87.2	A:e
USGS	04024430	2015-01-24	87.2	A:e
USGS	04024430	2015-01-25	74.0	A:e
USGS	04024430	2015-01-26	69.3	A:e
USGS	04024430	2015-01-27	70.7	A:e
USGS	04024430	2015-01-28	70.2	A:e
USGS	04024430	2015-01-29	67.8	A:e
USGS	04024430	2015-01-30	60.5	A:e
USGS	04024430	2015-01-31	58.0	A:e
USGS	04024430	2015-02-01	53.2	A:e
USGS	04024430	2015-02-02	53.2	A:e
USGS	04024430	2015-02-03	50.7	A:e
USGS	04024430	2015-02-04	50.7	A:e
USGS	04024430	2015-02-05	48.3	A:e
USGS	04024430	2015-02-06	53.2	A:e
USGS	04024430	2015-02-07	55.6	A:e
USGS	04024430	2015-02-08	55.6	A:e
USGS	04024430	2015-02-09	55.6	A:e
USGS	04024430	2015-02-10	60.5	A:e
USGS	04024430	2015-02-11	55.6	A:e
USGS	04024430	2015-02-12	55.6	A:e
USGS	04024430	2015-02-13	53.2	A:e
USGS	04024430	2015-02-14	50.7	A:e
USGS	04024430	2015-02-15	50.7	A:e
USGS	04024430	2015-02-16	53.2	A:e
USGS	04024430	2015-02-17	58.0	A:e
USGS	04024430	2015-02-18	48.3	A:e
USGS	04024430	2015-02-19	36.1	A:e
USGS	04024430	2015-02-20	38.5	A:e
USGS	04024430	2015-02-21	38.5	A:e
USGS	04024430	2015-02-22	41.0	A:e
USGS	04024430	2015-02-23	41.0	A:e
USGS	04024430	2015-02-24	42.0	A:e
USGS	04024430	2015-02-25	44.4	A:e
USGS	04024430	2015-02-26	46.0	A:e
USGS	04024430	2015-02-27	48.0	A:e
USGS	04024430	2015-02-28	47.0	A:e
USGS	04024430	2015-03-01	47.0	A:e
USGS	04024430	2015-03-02	53.9	A:e
USGS	04024430	2015-03-03	58.6	A:e
USGS	04024430	2015-03-04	64.9	A:e
USGS	04024430	2015-03-05	72.8	A:e
USGS	04024430	2015-03-06	82.3	A:e
USGS	04024430	2015-03-07	87.1	A:e
USGS	04024430	2015-03-08	91.8	A:e
USGS	04024430	2015-03-09	98.1	A:e
USGS	04024430	2015-03-10	163	A:e
USGS	04024430	2015-03-11	287	A:e
USGS	04024430	2015-03-12	357	A:e
USGS	04024430	2015-03-13	403	A:e
USGS	04024430	2015-03-14	494	A:e
USGS	04024430	2015-03-15	676	A:e
USGS	04024430	2015-03-16	829	A:e
USGS	04024430	2015-03-17	749	A:e
USGS	04024430	2015-03-18	727	A:e
USGS	04024430	2015-03-19	684	A:e
USGS	04024430	2015-03-20	633	A:e
USGS	04024430	2015-03-21	589	A:e
USGS	04024430	2015-03-22	545	A:e
USGS	04024430	2015-03-23	472	A:e
USGS	04024430	2015-03-24	414	A:e
USGS	04024430	2015-03-25	378	A:e
USGS	04024430	2015-03-26	334	A:e
USGS	04024430	2015-03-27	298	A:e
USGS	04024430	2015-03-28	283	A:e
USGS	04024430	2015-03-29	261	A:e
USGS	04024430	2015-03-30	239	A:e
USGS	04024430	2015-03-31	247	A:e
USGS	04024430	2015-04-01	312	A:e
USGS	04024430	2015-04-02	279	A:e
USGS	04024430	2015-04-03	232	A:e
USGS	04024430	2015-04-04	196	A:e
USGS	04024430	2015-04-05	170	A:e
USGS	04024430	2015-04-06	166	A:e
USGS	04024430	2015-04-07	153	A
USGS	04024430	2015-04-08	151	A
USGS	04024430	2015-04-09	148	A
USGS	04024430	2015-04-10	154	A
USGS	04024430	2015-04-11	155	A
USGS	04024430	2015-04-12	171	A
USGS	04024430	2015-04-13	786	A
USGS	04024430	2015-04-14	977	A
USGS	04024430	2015-04-15	664	A
USGS	04024430	2015-04-16	544	A
USGS	04024430	2015-04-17	472	A
USGS	04024430	2015-04-18	431	A
USGS	04024430	2015-04-19	431	A
USGS	04024430	2015-04-20	811	A
USGS	04024430	2015-04-21	822	A
USGS	04024430	2015-04-22	643	A
USGS	04024430	2015-04-23	531	A
USGS	04024430	2015-04-24	448	A
USGS	04024430	2015-04-25	412	A
USGS	04024430	2015-04-26	376	A
USGS	04024430	2015-04-27	334	A
USGS	04024430	2015-04-28	305	A
USGS	04024430	2015-04-29	285	A
USGS	04024430	2015-04-30	269	A
USGS	04024430	2015-05-01	251	A
USGS	04024430	2015-05-02	231	A
USGS	04024430	2015-05-03	220	A
USGS	04024430	2015-05-04	207	A
USGS	04024430	2015-05-05	188	A
USGS	04024430	2015-05-06	188	A
USGS	04024430	2015-05-07	184	A
USGS	04024430	2015-05-08	197	A
USGS	04024430	2015-05-09	238	A
USGS	04024430	2015-05-10	225	A
USGS	04024430	2015-05-11	619	A
USGS	04024430	2015-05-12	1490	A
USGS	04024430	2015-05-13	1090	A
USGS	04024430	2015-05-14	799	A
USGS	04024430	2015-05-15	934	A
USGS	04024430	2015-05-16	1100	A
USGS	04024430	2015-05-17	1200	A
USGS	04024430	2015-05-18	2070	A
USGS	04024430	2015-05-19	1420	A
USGS	04024430	2015-05-20	1000	A
USGS	04024430	2015-05-21	763	A
USGS	04024430	2015-05-22	614	A
USGS	04024430	2015-05-23	502	A
USGS	04024430	2015-05-24	413	A
USGS	04024430	2015-05-25	413	A
USGS	04024430	2015-05-26	733	A
USGS	04024430	2015-05-27	703	A
USGS	04024430	2015-05-28	551	A
USGS	04024430	2015-05-29	441	A
USGS	04024430	2015-05-30	372	A
USGS	04024430	2015-05-31	314	A
USGS	04024430	2015-06-01	265	A
USGS	04024430	2015-06-02	227	A
USGS	04024430	2015-06-03	199	A
USGS	04024430	2015-06-04	205	A
USGS	04024430	2015-06-05	230	A
USGS	04024430	2015-06-06	221	A
USGS	04024430	2015-06-07	223	A
USGS	04024430	2015-06-08	299	A
USGS	04024430	2015-06-09	322	A
USGS	04024430	2015-06-10	265	A
USGS	04024430	2015-06-11	215	A
USGS	04024430	2015-06-12	179	A
USGS	04024430	2015-06-13	154	A
USGS	04024430	2015-06-14	136	A
USGS	04024430	2015-06-15	123	A
USGS	04024430	2015-06-16	116	A
USGS	04024430	2015-06-17	117	A
USGS	04024430	2015-06-18	124	A
USGS	04024430	2015-06-19	135	A
USGS	04024430	2015-06-20	125	A
USGS	04024430	2015-06-21	115	A
USGS	04024430	2015-06-22	171	A
USGS	04024430	2015-06-23	155	A
USGS	04024430	2015-06-24	119	A
USGS	04024430	2015-06-25	103	A
USGS	04024430	2015-06-26	99.5	A
USGS	04024430	2015-06-27	90.6	A
USGS	04024430	2015-06-28	84.9	A
USGS	04024430	2015-06-29	122	A
USGS	04024430	2015-06-30	218	A
USGS	04024430	2015-07-01	200	A
USGS	04024430	2015-07-02	148	A
USGS	04024430	2015-07-03	116	A
USGS	04024430	2015-07-04	96.4	A
USGS	04024430	2015-07-05	81.5	A
USGS	04024430	2015-07-06	750	A
USGS	04024430	2015-07-07	2820	A
USGS	04024430	2015-07-08	1580	A
USGS	04024430	2015-07-09	852	A
USGS	04024430	2015-07-10	588	A
USGS	04024430	2015-07-11	445	A
USGS	04024430	2015-07-12	361	A
USGS	04024430	2015-07-13	699	A
USGS	04024430	2015-07-14	1090	A
USGS	04024430	2015-07-15	722	A
USGS	04024430	2015-07-16	498	A
USGS	04024430	2015-07-17	402	A
USGS	04024430	2015-07-18	349	A
USGS	04024430	2015-07-19	312	A
USGS	04024430	2015-07-20	261	A
USGS	04024430	2015-07-21	225	A
USGS	04024430	2015-07-22	194	A
USGS	04024430	2015-07-23	172	A
USGS	04024430	2015-07-24	153	A
USGS	04024430	2015-07-25	141	A
USGS	04024430	2015-07-26	128	A
USGS	04024430	2015-07-27	115	A
USGS	04024430	2015-07-28	102	A
USGS	04024430	2015-07-29	94.1	A
USGS	04024430	2015-07-30	88.0	A
USGS	04024430	2015-07-31	76.6	A
USGS	04024430	2015-08-01	71.3	A
USGS	04024430	2015-08-02	64.6	A
USGS	04024430	2015-08-03	60.6	A
USGS	04024430	2015-08-04	56.2	A
USGS	04024430	2015-08-05	52.3	A
USGS	04024430	2015-08-06	50.4	A
USGS	04024430	2015-08-07	80.9	A
USGS	04024430	2015-08-08	159	A
USGS	04024430	2015-08-09	219	A
USGS	04024430	2015-08-10	258	A
USGS	04024430	2015-08-11	200	A
USGS	04024430	2015-08-12	151	A
USGS	04024430	2015-08-13	120	A
USGS	04024430	2015-08-14	99.5	A
USGS	04024430	2015-08-15	84.7	A
USGS	04024430	2015-08-16	72.6	A
USGS	04024430	2015-08-17	65.2	A
USGS	04024430	2015-08-18	62.6	A
USGS	04024430	2015-08-19	160	A
USGS	04024430	2015-08-20	407	A
USGS	04024430	2015-08-21	349	A
USGS	04024430	2015-08-22	265	A
USGS	04024430	2015-08-23	295	A
USGS	04024430	2015-08-24	416	A
USGS	04024430	2015-08-25	335	A
USGS	04024430	2015-08-26	267	A
USGS	04024430	2015-08-27	217	A
USGS	04024430	2015-08-28	180	A
USGS	04024430	2015-08-29	155	A
USGS	04024430	2015-08-30	134	A
USGS	04024430	2015-08-31	120	A
USGS	04024430	2015-09-01	109	A
USGS	04024430	2015-09-02	114	A
USGS	04024430	2015-09-03	107	A
USGS	04024430	2015-09-04	96.5	A
USGS	04024430	2015-09-05	88.6	A
USGS	04024430	2015-09-06	146	A
USGS	04024430	2015-09-07	194	A
USGS	04024430	2015-09-08	179	A
USGS	04024430	2015-09-09	140	A
USGS	04024430	2015-09-10	114	A
USGS	04024430	2015-09-11	99.4	A
USGS	04024430	2015-09-12	88.9	A
USGS	04024430	2015-09-13	80.7	A
USGS	04024430	2015-09-14	73.9	A
USGS	04024430	2015-09-15	69.4	A
USGS	04024430	2015-09-16	62.2	A
USGS	04024430	2015-09-17	62.4	A
USGS	04024430	2015-09-18	79.5	A
USGS	04024430	2015-09-19	96.7	A
USGS	04024430	2015-09-20	83.6	A
USGS	04024430	2015-09-21	72.9	A
USGS	04024430	2015-09-22	64.3	A
USGS	04024430	2015-09-23	73.8	A
USGS	04024430	2015-09-24	148	A
USGS	04024430	2015-09-25	320	A
USGS	04024430	2015-09-26	265	A
USGS	04024430	2015-09-27	213	A
USGS	04024430	2015-09-28	179	A
USGS	04024430	2015-09-29	151	A
USGS	04024430	2015-09-30	128	A
USGS	04024430	2015-10-01	111	A
USGS	04024430	2015-10-02	100	A
USGS	04024430	2015-10-03	100	A
USGS	04024430	2015-10-04	91.0	A
USGS	04024430	2015-10-05	82.5	A
USGS	04024430	2015-10-06	78.0	A
USGS	04024430	2015-10-07	74.7	A
USGS	04024430	2015-10-08	81.3	A
USGS	04024430	2015-10-09	105	A
USGS	04024430	2015-10-10	126	A
USGS	04024430	2015-10-11	111	A
USGS	04024430	2015-10-12	115	A
USGS	04024430	2015-10-13	130	A
USGS	04024430	2015-10-14	113	A
USGS	04024430	2015-10-15	96.2	A
USGS	04024430	2015-10-16	85.7	A
USGS	04024430	2015-10-17	79.3	A
USGS	04024430	2015-10-18	77.1	A
USGS	04024430	2015-10-19	74.3	A
USGS	04024430	2015-10-20	72.0	A
USGS	04024430	2015-10-21	71.9	A
USGS	04024430	2015-10-22	70.3	A
USGS	04024430	2015-10-23	73.8	A
USGS	04024430	2015-10-24	114	A
USGS	04024430	2015-10-25	236	A
USGS	04024430	2015-10-26	238	A
USGS	04024430	2015-10-27	340	A
USGS	04024430	2015-10-28	408	A
USGS	04024430	2015-10-29	620	A
USGS	04024430	2015-10-30	607	A
USGS	04024430	2015-10-31	513	A
USGS	04024430	2015-11-01	500	A
USGS	04024430	2015-11-02	469	A
USGS	04024430	2015-11-03	407	A
USGS	04024430	2015-11-04	364	A
USGS	04024430	2015-11-05	327	A
USGS	04024430	2015-11-06	298	A
USGS	04024430	2015-11-07	272	A
USGS	04024430	2015-11-08	244	A
USGS	04024430	2015-11-09	217	A
USGS	04024430	2015-11-10	200	A
USGS	04024430	2015-11-11	183	A
USGS	04024430	2015-11-12	218	A
USGS	04024430	2015-11-13	342	A
USGS	04024430	2015-11-14	325	A
USGS	04024430	2015-11-15	282	A
USGS	04024430	2015-11-16	265	A
USGS	04024430	2015-11-17	635	A
USGS	04024430	2015-11-18	1890	A
USGS	04024430	2015-11-19	2040	A
USGS	04024430	2015-11-20	1330	A
